"Tabela 7133 - Pessoas de 25 anos ou mais de idade, por sexo e grupos de anos de estudo",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
UF,25,Paraíba,2022,Homens,9 a 11 anos,128.0,Mil pessoas
UF,25,Paraíba,2022,Homens,12 anos ou mais,439.0,Mil pessoas
UF,25,Paraíba,2022,Mulheres,Sem instrução ou menos de 5 anos,318.0,Mil pessoas
UF,25,Paraíba,2022,Mulheres,5 a 8 anos,287.0,Mil pessoas
UF,25,Paraíba,2022,Mulheres,9 a 11 anos,143.0,Mil pessoas
UF,25,Paraíba,2022,Mulheres,12 anos ou mais,575.0,Mil pessoas
UF,25,Paraíba,2023,Homens,Sem instrução ou menos de 5 anos,372.0,Mil pessoas
UF,25,Paraíba,2023,Homens,5 a 8 anos,254.0,Mil pessoas
UF,25,Paraíba,2023,Homens,9 a 11 anos,124.0,Mil pessoas
UF,25,Paraíba,2023,Homens,12 anos ou mais,458.0,Mil pessoas
UF,25,Paraíba,2023,Mulheres,Sem instrução ou menos de 5 anos,296.0,Mil pessoas
UF,25,Paraíba,2023,Mulheres,5 a 8 anos,282.0,Mil pessoas
UF,25,Paraíba,2023,Mulheres,9 a 11 anos,154.0,Mil pessoas
UF,25,Paraíba,2023,Mulheres,12 anos ou mais,617.0,Mil pessoas
UF,25,Paraíba,2024,Homens,Sem instrução ou menos de 5 anos,369.0,Mil pessoas
UF,25,Paraíba,2024,Homens,5 a 8 anos,244.0,Mil pessoas
UF,25,Paraíba,2024,Homens,9 a 11 anos,133.0,Mil pessoas
UF,25,Paraíba,2024,Homens,12 anos ou mais,483.0,Mil pessoas
UF,25,Paraíba,2024,Mulheres,Sem instrução ou menos de 5 anos,309.0,Mil pessoas
UF,25,Paraíba,2024,Mulheres,5 a 8 anos,254.0,Mil pessoas
UF,25,Paraíba,2024,Mulheres,9 a 11 anos,153.0,Mil pessoas
UF,25,Paraíba,2024,Mulheres,12 anos ou mais,657.0,Mil pessoas
UF,26,Pernambuco,2016,Homens,Sem instrução ou menos de 5 anos,751.0,Mil pessoas
UF,26,Pernambuco,2016,Homens,5 a 8 anos,575.0,Mil pessoas
UF,26,Pernambuco,2016,Homens,9 a 11 anos,289.0,Mil pessoas
UF,26,Pernambuco,2016,Homens,12 anos ou mais,977.0,Mil pessoas
UF,26,Pernambuco,2016,Mulheres,Sem instrução ou menos de 5 anos,743.0,Mil pessoas
UF,26,Pernambuco,2016,Mulheres,5 a 8 anos,640.0,Mil pessoas
UF,26,Pernambuco,2016,Mulheres,9 a 11 anos,302.0,Mil pessoas
UF,26,Pernambuco,2016,Mulheres,12 anos ou mais,1330.0,Mil pessoas
UF,26,Pernambuco,2017,Homens,Sem instrução ou menos de 5 anos,694.0,Mil pessoas
UF,26,Pernambuco,2017,Homens,5 a 8 anos,624.0,Mil pessoas
UF,26,Pernambuco,2017,Homens,9 a 11 anos,294.0,Mil pessoas
UF,26,Pernambuco,2017,Homens,12 anos ou mais,1006.0,Mil pessoas
UF,26,Pernambuco,2017,Mulheres,Sem instrução ou menos de 5 anos,720.0,Mil pessoas
UF,26,Pernambuco,2017,Mulheres,5 a 8 anos,671.0,Mil pessoas
UF,26,Pernambuco,2017,Mulheres,9 a 11 anos,308.0,Mil pessoas
UF,26,Pernambuco,2017,Mulheres,12 anos ou mais,1351.0,Mil pessoas
UF,26,Pernambuco,2018,Homens,Sem instrução ou menos de 5 anos,656.0,Mil pessoas
UF,26,Pernambuco,2018,Homens,5 a 8 anos,609.0,Mil pessoas
UF,26,Pernambuco,2018,Homens,9 a 11 anos,288.0,Mil pessoas
UF,26,Pernambuco,2018,Homens,12 anos ou mais,1136.0,Mil pessoas
UF,26,Pernambuco,2018,Mulheres,Sem instrução ou menos de 5 anos,649.0,Mil pessoas
UF,26,Pernambuco,2018,Mulheres,5 a 8 anos,666.0,Mil pessoas
UF,26,Pernambuco,2018,Mulheres,9 a 11 anos,317.0,Mil pessoas
UF,26,Pernambuco,2018,Mulheres,12 anos ou mais,1462.0,Mil pessoas
UF,26,Pernambuco,2019,Homens,Sem instrução ou menos de 5 anos,637.0,Mil pessoas
UF,26,Pernambuco,2019,Homens,5 a 8 anos,614.0,Mil pessoas
UF,26,Pernambuco,2019,Homens,9 a 11 anos,288.0,Mil pessoas
UF,26,Pernambuco,2019,Homens,12 anos ou mais,1146.0,Mil pessoas
UF,26,Pernambuco,2019,Mulheres,Sem instrução ou menos de 5 anos,655.0,Mil pessoas
UF,26,Pernambuco,2019,Mulheres,5 a 8 anos,637.0,Mil pessoas
UF,26,Pernambuco,2019,Mulheres,9 a 11 anos,315.0,Mil pessoas
UF,26,Pernambuco,2019,Mulheres,12 anos ou mais,1515.0,Mil pessoas
UF,26,Pernambuco,2022,Homens,Sem instrução ou menos de 5 anos,675.0,Mil pessoas
UF,26,Pernambuco,2022,Homens,5 a 8 anos,576.0,Mil pessoas
UF,26,Pernambuco,2022,Homens,9 a 11 anos,318.0,Mil pessoas
UF,26,Pernambuco,2022,Homens,12 anos ou mais,1219.0,Mil pessoas
UF,26,Pernambuco,2022,Mulheres,Sem instrução ou menos de 5 anos,657.0,Mil pessoas
UF,26,Pernambuco,2022,Mulheres,5 a 8 anos,642.0,Mil pessoas
UF,26,Pernambuco,2022,Mulheres,9 a 11 anos,346.0,Mil pessoas
UF,26,Pernambuco,2022,Mulheres,12 anos ou mais,1625.0,Mil pessoas
UF,26,Pernambuco,2023,Homens,Sem instrução ou menos de 5 anos,638.0,Mil pessoas
UF,26,Pernambuco,2023,Homens,5 a 8 anos,622.0,Mil pessoas
UF,26,Pernambuco,2023,Homens,9 a 11 anos,318.0,Mil pessoas
UF,26,Pernambuco,2023,Homens,12 anos ou mais,1314.0,Mil pessoas
UF,26,Pernambuco,2023,Mulheres,Sem instrução ou menos de 5 anos,628.0,Mil pessoas
UF,26,Pernambuco,2023,Mulheres,5 a 8 anos,621.0,Mil pessoas
UF,26,Pernambuco,2023,Mulheres,9 a 11 anos,331.0,Mil pessoas
UF,26,Pernambuco,2023,Mulheres,12 anos ou mais,1730.0,Mil pessoas
UF,26,Pernambuco,2024,Homens,Sem instrução ou menos de 5 anos,640.0,Mil pessoas
UF,26,Pernambuco,2024,Homens,5 a 8 anos,605.0,Mil pessoas
UF,26,Pernambuco,2024,Homens,9 a 11 anos,289.0,Mil pessoas
UF,26,Pernambuco,2024,Homens,12 anos ou mais,1343.0,Mil pessoas
UF,26,Pernambuco,2024,Mulheres,Sem instrução ou menos de 5 anos,603.0,Mil pessoas
UF,26,Pernambuco,2024,Mulheres,5 a 8 anos,657.0,Mil pessoas
UF,26,Pernambuco,2024,Mulheres,9 a 11 anos,347.0,Mil pessoas
UF,26,Pernambuco,2024,Mulheres,12 anos ou mais,1761.0,Mil pessoas
UF,27,Alagoas,2016,Homens,Sem instrução ou menos de 5 anos,320.0,Mil pessoas
UF,27,Alagoas,2016,Homens,5 a 8 anos,191.0,Mil pessoas
UF,27,Alagoas,2016,Homens,9 a 11 anos,94.0,Mil pessoas
UF,27,Alagoas,2016,Homens,12 anos ou mais,253.0,Mil pessoas
UF,27,Alagoas,2016,Mulheres,Sem instrução ou menos de 5 anos,337.0,Mil pessoas
UF,27,Alagoas,2016,Mulheres,5 a 8 anos,206.0,Mil pessoas
UF,27,Alagoas,2016,Mulheres,9 a 11 anos,102.0,Mil pessoas
UF,27,Alagoas,2016,Mulheres,12 anos ou mais,338.0,Mil pessoas
UF,27,Alagoas,2017,Homens,Sem instrução ou menos de 5 anos,314.0,Mil pessoas
UF,27,Alagoas,2017,Homens,5 a 8 anos,214.0,Mil pessoas
UF,27,Alagoas,2017,Homens,9 a 11 anos,95.0,Mil pessoas
UF,27,Alagoas,2017,Homens,12 anos ou mais,268.0,Mil pessoas
UF,27,Alagoas,2017,Mulheres,Sem instrução ou menos de 5 anos,322.0,Mil pessoas
UF,27,Alagoas,2017,Mulheres,5 a 8 anos,232.0,Mil pessoas
UF,27,Alagoas,2017,Mulheres,9 a 11 anos,103.0,Mil pessoas
UF,27,Alagoas,2017,Mulheres,12 anos ou mais,365.0,Mil pessoas
UF,27,Alagoas,2018,Homens,Sem instrução ou menos de 5 anos,300.0,Mil pessoas
UF,27,Alagoas,2018,Homens,5 a 8 anos,223.0,Mil pessoas
UF,27,Alagoas,2018,Homens,9 a 11 anos,91.0,Mil pessoas
UF,27,Alagoas,2018,Homens,12 anos ou mais,292.0,Mil pessoas
UF,27,Alagoas,2018,Mulheres,Sem instrução ou menos de 5 anos,303.0,Mil pessoas
UF,27,Alagoas,2018,Mulheres,5 a 8 anos,232.0,Mil pessoas
UF,27,Alagoas,2018,Mulheres,9 a 11 anos,107.0,Mil pessoas
UF,27,Alagoas,2018,Mulheres,12 anos ou mais,391.0,Mil pessoas
UF,27,Alagoas,2019,Homens,Sem instrução ou menos de 5 anos,302.0,Mil pessoas
UF,27,Alagoas,2019,Homens,5 a 8 anos,203.0,Mil pessoas
UF,27,Alagoas,2019,Homens,9 a 11 anos,102.0,Mil pessoas
UF,27,Alagoas,2019,Homens,12 anos ou mais,304.0,Mil pessoas
UF,27,Alagoas,2019,Mulheres,Sem instrução ou menos de 5 anos,310.0,Mil pessoas
UF,27,Alagoas,2019,Mulheres,5 a 8 anos,219.0,Mil pessoas
UF,27,Alagoas,2019,Mulheres,9 a 11 anos,114.0,Mil pessoas
UF,27,Alagoas,2019,Mulheres,12 anos ou mais,407.0,Mil pessoas
UF,27,Alagoas,2022,Homens,Sem instrução ou menos de 5 anos,270.0,Mil pessoas
UF,27,Alagoas,2022,Homens,5 a 8 anos,210.0,Mil pessoas
UF,27,Alagoas,2022,Homens,9 a 11 anos,109.0,Mil pessoas
UF,27,Alagoas,2022,Homens,12 anos ou mais,352.0,Mil pessoas
UF,27,Alagoas,2022,Mulheres,Sem instrução ou menos de 5 anos,269.0,Mil pessoas
UF,27,Alagoas,2022,Mulheres,5 a 8 anos,212.0,Mil pessoas
UF,27,Alagoas,2022,Mulheres,9 a 11 anos,120.0,Mil pessoas
UF,27,Alagoas,2022,Mulheres,12 anos ou mais,469.0,Mil pessoas
UF,27,Alagoas,2023,Homens,Sem instrução ou menos de 5 anos,266.0,Mil pessoas
UF,27,Alagoas,2023,Homens,5 a 8 anos,192.0,Mil pessoas
UF,27,Alagoas,2023,Homens,9 a 11 anos,106.0,Mil pessoas
UF,27,Alagoas,2023,Homens,12 anos ou mais,367.0,Mil pessoas
UF,27,Alagoas,2023,Mulheres,Sem instrução ou menos de 5 anos,260.0,Mil pessoas
UF,27,Alagoas,2023,Mulheres,5 a 8 anos,200.0,Mil pessoas
UF,27,Alagoas,2023,Mulheres,9 a 11 anos,130.0,Mil pessoas
UF,27,Alagoas,2023,Mulheres,12 anos ou mais,493.0,Mil pessoas
UF,27,Alagoas,2024,Homens,Sem instrução ou menos de 5 anos,273.0,Mil pessoas
UF,27,Alagoas,2024,Homens,5 a 8 anos,180.0,Mil pessoas
UF,27,Alagoas,2024,Homens,9 a 11 anos,102.0,Mil pessoas
UF,27,Alagoas,2024,Homens,12 anos ou mais,391.0,Mil pessoas
UF,27,Alagoas,2024,Mulheres,Sem instrução ou menos de 5 anos,281.0,Mil pessoas
UF,27,Alagoas,2024,Mulheres,5 a 8 anos,184.0,Mil pessoas
UF,27,Alagoas,2024,Mulheres,9 a 11 anos,115.0,Mil pessoas
UF,27,Alagoas,2024,Mulheres,12 anos ou mais,523.0,Mil pessoas
UF,28,Sergipe,2016,Homens,Sem instrução ou menos de 5 anos,199.0,Mil pessoas
UF,28,Sergipe,2016,Homens,5 a 8 anos,133.0,Mil pessoas
UF,28,Sergipe,2016,Homens,9 a 11 anos,59.0,Mil pessoas
UF,28,Sergipe,2016,Homens,12 anos ou mais,222.0,Mil pessoas
UF,28,Sergipe,2016,Mulheres,Sem instrução ou menos de 5 anos,188.0,Mil pessoas
UF,28,Sergipe,2016,Mulheres,5 a 8 anos,146.0,Mil pessoas
UF,28,Sergipe,2016,Mulheres,9 a 11 anos,75.0,Mil pessoas
UF,28,Sergipe,2016,Mulheres,12 anos ou mais,288.0,Mil pessoas
UF,28,Sergipe,2017,Homens,Sem instrução ou menos de 5 anos,190.0,Mil pessoas
UF,28,Sergipe,2017,Homens,5 a 8 anos,145.0,Mil pessoas
UF,28,Sergipe,2017,Homens,9 a 11 anos,75.0,Mil pessoas
UF,28,Sergipe,2017,Homens,12 anos ou mais,228.0,Mil pessoas
UF,28,Sergipe,2017,Mulheres,Sem instrução ou menos de 5 anos,181.0,Mil pessoas
UF,28,Sergipe,2017,Mulheres,5 a 8 anos,156.0,Mil pessoas
UF,28,Sergipe,2017,Mulheres,9 a 11 anos,80.0,Mil pessoas
UF,28,Sergipe,2017,Mulheres,12 anos ou mais,285.0,Mil pessoas
UF,28,Sergipe,2018,Homens,Sem instrução ou menos de 5 anos,191.0,Mil pessoas
UF,28,Sergipe,2018,Homens,5 a 8 anos,135.0,Mil pessoas
UF,28,Sergipe,2018,Homens,9 a 11 anos,70.0,Mil pessoas
UF,28,Sergipe,2018,Homens,12 anos ou mais,226.0,Mil pessoas
UF,28,Sergipe,2018,Mulheres,Sem instrução ou menos de 5 anos,183.0,Mil pessoas
UF,28,Sergipe,2018,Mulheres,5 a 8 anos,155.0,Mil pessoas
UF,28,Sergipe,2018,Mulheres,9 a 11 anos,79.0,Mil pessoas
UF,28,Sergipe,2018,Mulheres,12 anos ou mais,292.0,Mil pessoas
UF,28,Sergipe,2019,Homens,Sem instrução ou menos de 5 anos,181.0,Mil pessoas
UF,28,Sergipe,2019,Homens,5 a 8 anos,151.0,Mil pessoas
UF,28,Sergipe,2019,Homens,9 a 11 anos,69.0,Mil pessoas
UF,28,Sergipe,2019,Homens,12 anos ou mais,245.0,Mil pessoas
UF,28,Sergipe,2019,Mulheres,Sem instrução ou menos de 5 anos,176.0,Mil pessoas
UF,28,Sergipe,2019,Mulheres,5 a 8 anos,157.0,Mil pessoas
UF,28,Sergipe,2019,Mulheres,9 a 11 anos,73.0,Mil pessoas
UF,28,Sergipe,2019,Mulheres,12 anos ou mais,320.0,Mil pessoas
UF,28,Sergipe,2022,Homens,Sem instrução ou menos de 5 anos,178.0,Mil pessoas
UF,28,Sergipe,2022,Homens,5 a 8 anos,156.0,Mil pessoas
UF,28,Sergipe,2022,Homens,9 a 11 anos,78.0,Mil pessoas
UF,28,Sergipe,2022,Homens,12 anos ou mais,282.0,Mil pessoas
UF,28,Sergipe,2022,Mulheres,Sem instrução ou menos de 5 anos,156.0,Mil pessoas
UF,28,Sergipe,2022,Mulheres,5 a 8 anos,162.0,Mil pessoas
UF,28,Sergipe,2022,Mulheres,9 a 11 anos,82.0,Mil pessoas
UF,28,Sergipe,2022,Mulheres,12 anos ou mais,349.0,Mil pessoas
UF,28,Sergipe,2023,Homens,Sem instrução ou menos de 5 anos,170.0,Mil pessoas
UF,28,Sergipe,2023,Homens,5 a 8 anos,132.0,Mil pessoas
UF,28,Sergipe,2023,Homens,9 a 11 anos,78.0,Mil pessoas
UF,28,Sergipe,2023,Homens,12 anos ou mais,286.0,Mil pessoas
UF,28,Sergipe,2023,Mulheres,Sem instrução ou menos de 5 anos,157.0,Mil pessoas
UF,28,Sergipe,2023,Mulheres,5 a 8 anos,148.0,Mil pessoas
UF,28,Sergipe,2023,Mulheres,9 a 11 anos,86.0,Mil pessoas
UF,28,Sergipe,2023,Mulheres,12 anos ou mais,384.0,Mil pessoas
UF,28,Sergipe,2024,Homens,Sem instrução ou menos de 5 anos,174.0,Mil pessoas
UF,28,Sergipe,2024,Homens,5 a 8 anos,133.0,Mil pessoas
UF,28,Sergipe,2024,Homens,9 a 11 anos,82.0,Mil pessoas
UF,28,Sergipe,2024,Homens,12 anos ou mais,309.0,Mil pessoas
UF,28,Sergipe,2024,Mulheres,Sem instrução ou menos de 5 anos,180.0,Mil pessoas
UF,28,Sergipe,2024,Mulheres,5 a 8 anos,134.0,Mil pessoas
UF,28,Sergipe,2024,Mulheres,9 a 11 anos,83.0,Mil pessoas
UF,28,Sergipe,2024,Mulheres,12 anos ou mais,394.0,Mil pessoas
UF,29,Bahia,2016,Homens,Sem instrução ou menos de 5 anos,1309.0,Mil pessoas
UF,29,Bahia,2016,Homens,5 a 8 anos,924.0,Mil pessoas
UF,29,Bahia,2016,Homens,9 a 11 anos,434.0,Mil pessoas
UF,29,Bahia,2016,Homens,12 anos ou mais,1467.0,Mil pessoas
UF,29,Bahia,2016,Mulheres,Sem instrução ou menos de 5 anos,1244.0,Mil pessoas
UF,29,Bahia,2016,Mulheres,5 a 8 anos,888.0,Mil pessoas
UF,29,Bahia,2016,Mulheres,9 a 11 anos,429.0,Mil pessoas
UF,29,Bahia,2016,Mulheres,12 anos ou mais,1971.0,Mil pessoas
UF,29,Bahia,2017,Homens,Sem instrução ou menos de 5 anos,1270.0,Mil pessoas
UF,29,Bahia,2017,Homens,5 a 8 anos,999.0,Mil pessoas
UF,29,Bahia,2017,Homens,9 a 11 anos,451.0,Mil pessoas
UF,29,Bahia,2017,Homens,12 anos ou mais,1474.0,Mil pessoas
UF,29,Bahia,2017,Mulheres,Sem instrução ou menos de 5 anos,1189.0,Mil pessoas
UF,29,Bahia,2017,Mulheres,5 a 8 anos,943.0,Mil pessoas
UF,29,Bahia,2017,Mulheres,9 a 11 anos,423.0,Mil pessoas
UF,29,Bahia,2017,Mulheres,12 anos ou mais,2011.0,Mil pessoas
UF,29,Bahia,2018,Homens,Sem instrução ou menos de 5 anos,1274.0,Mil pessoas
UF,29,Bahia,2018,Homens,5 a 8 anos,1019.0,Mil pessoas
UF,29,Bahia,2018,Homens,9 a 11 anos,459.0,Mil pessoas
UF,29,Bahia,2018,Homens,12 anos ou mais,1520.0,Mil pessoas
UF,29,Bahia,2018,Mulheres,Sem instrução ou menos de 5 anos,1185.0,Mil pessoas
UF,29,Bahia,2018,Mulheres,5 a 8 anos,924.0,Mil pessoas
UF,29,Bahia,2018,Mulheres,9 a 11 anos,444.0,Mil pessoas
UF,29,Bahia,2018,Mulheres,12 anos ou mais,2157.0,Mil pessoas
UF,29,Bahia,2019,Homens,Sem instrução ou menos de 5 anos,1240.0,Mil pessoas
UF,29,Bahia,2019,Homens,5 a 8 anos,995.0,Mil pessoas
UF,29,Bahia,2019,Homens,9 a 11 anos,469.0,Mil pessoas
UF,29,Bahia,2019,Homens,12 anos ou mais,1630.0,Mil pessoas
UF,29,Bahia,2019,Mulheres,Sem instrução ou menos de 5 anos,1169.0,Mil pessoas
UF,29,Bahia,2019,Mulheres,5 a 8 anos,934.0,Mil pessoas
UF,29,Bahia,2019,Mulheres,9 a 11 anos,446.0,Mil pessoas
UF,29,Bahia,2019,Mulheres,12 anos ou mais,2188.0,Mil pessoas
UF,29,Bahia,2022,Homens,Sem instrução ou menos de 5 anos,1166.0,Mil pessoas
UF,29,Bahia,2022,Homens,5 a 8 anos,959.0,Mil pessoas
UF,29,Bahia,2022,Homens,9 a 11 anos,492.0,Mil pessoas
UF,29,Bahia,2022,Homens,12 anos ou mais,1823.0,Mil pessoas
UF,29,Bahia,2022,Mulheres,Sem instrução ou menos de 5 anos,1051.0,Mil pessoas
UF,29,Bahia,2022,Mulheres,5 a 8 anos,909.0,Mil pessoas
UF,29,Bahia,2022,Mulheres,9 a 11 anos,521.0,Mil pessoas
UF,29,Bahia,2022,Mulheres,12 anos ou mais,2546.0,Mil pessoas
UF,29,Bahia,2023,Homens,Sem instrução ou menos de 5 anos,1164.0,Mil pessoas
UF,29,Bahia,2023,Homens,5 a 8 anos,957.0,Mil pessoas
UF,29,Bahia,2023,Homens,9 a 11 anos,490.0,Mil pessoas
UF,29,Bahia,2023,Homens,12 anos ou mais,1970.0,Mil pessoas
UF,29,Bahia,2023,Mulheres,Sem instrução ou menos de 5 anos,1110.0,Mil pessoas
UF,29,Bahia,2023,Mulheres,5 a 8 anos,924.0,Mil pessoas
UF,29,Bahia,2023,Mulheres,9 a 11 anos,496.0,Mil pessoas
UF,29,Bahia,2023,Mulheres,12 anos ou mais,2599.0,Mil pessoas
UF,29,Bahia,2024,Homens,Sem instrução ou menos de 5 anos,1094.0,Mil pessoas
UF,29,Bahia,2024,Homens,5 a 8 anos,927.0,Mil pessoas
UF,29,Bahia,2024,Homens,9 a 11 anos,530.0,Mil pessoas
UF,29,Bahia,2024,Homens,12 anos ou mais,2018.0,Mil pessoas
UF,29,Bahia,2024,Mulheres,Sem instrução ou menos de 5 anos,1045.0,Mil pessoas
UF,29,Bahia,2024,Mulheres,5 a 8 anos,842.0,Mil pessoas
UF,29,Bahia,2024,Mulheres,9 a 11 anos,524.0,Mil pessoas
UF,29,Bahia,2024,Mulheres,12 anos ou mais,2786.0,Mil pessoas
UF,31,Minas Gerais,2016,Homens,Sem instrução ou menos de 5 anos,1130.0,Mil pessoas
UF,31,Minas Gerais,2016,Homens,5 a 8 anos,1769.0,Mil pessoas
UF,31,Minas Gerais,2016,Homens,9 a 11 anos,924.0,Mil pessoas
UF,31,Minas Gerais,2016,Homens,12 anos ou mais,2496.0,Mil pessoas
UF,31,Minas Gerais,2016,Mulheres,Sem instrução ou menos de 5 anos,1174.0,Mil pessoas
UF,31,Minas Gerais,2016,Mulheres,5 a 8 anos,1720.0,Mil pessoas
UF,31,Minas Gerais,2016,Mulheres,9 a 11 anos,831.0,Mil pessoas
UF,31,Minas Gerais,2016,Mulheres,12 anos ou mais,3126.0,Mil pessoas
UF,31,Minas Gerais,2017,Homens,Sem instrução ou menos de 5 anos,1037.0,Mil pessoas
UF,31,Minas Gerais,2017,Homens,5 a 8 anos,1867.0,Mil pessoas
UF,31,Minas Gerais,2017,Homens,9 a 11 anos,904.0,Mil pessoas
UF,31,Minas Gerais,2017,Homens,12 anos ou mais,2511.0,Mil pessoas
UF,31,Minas Gerais,2017,Mulheres,Sem instrução ou menos de 5 anos,1138.0,Mil pessoas
UF,31,Minas Gerais,2017,Mulheres,5 a 8 anos,1726.0,Mil pessoas
UF,31,Minas Gerais,2017,Mulheres,9 a 11 anos,838.0,Mil pessoas
UF,31,Minas Gerais,2017,Mulheres,12 anos ou mais,3114.0,Mil pessoas
UF,31,Minas Gerais,2018,Homens,Sem instrução ou menos de 5 anos,1021.0,Mil pessoas
UF,31,Minas Gerais,2018,Homens,5 a 8 anos,1861.0,Mil pessoas
UF,31,Minas Gerais,2018,Homens,9 a 11 anos,877.0,Mil pessoas
UF,31,Minas Gerais,2018,Homens,12 anos ou mais,2733.0,Mil pessoas
UF,31,Minas Gerais,2018,Mulheres,Sem instrução ou menos de 5 anos,1111.0,Mil pessoas
UF,31,Minas Gerais,2018,Mulheres,5 a 8 anos,1741.0,Mil pessoas
UF,31,Minas Gerais,2018,Mulheres,9 a 11 anos,816.0,Mil pessoas
UF,31,Minas Gerais,2018,Mulheres,12 anos ou mais,3326.0,Mil pessoas
UF,31,Minas Gerais,2019,Homens,Sem instrução ou menos de 5 anos,1057.0,Mil pessoas
UF,31,Minas Gerais,2019,Homens,5 a 8 anos,1807.0,Mil pessoas
UF,31,Minas Gerais,2019,Homens,9 a 11 anos,940.0,Mil pessoas
UF,31,Minas Gerais,2019,Homens,12 anos ou mais,2810.0,Mil pessoas
UF,31,Minas Gerais,2019,Mulheres,Sem instrução ou menos de 5 anos,1072.0,Mil pessoas
UF,31,Minas Gerais,2019,Mulheres,5 a 8 anos,1759.0,Mil pessoas
UF,31,Minas Gerais,2019,Mulheres,9 a 11 anos,841.0,Mil pessoas
UF,31,Minas Gerais,2019,Mulheres,12 anos ou mais,3404.0,Mil pessoas
UF,31,Minas Gerais,2022,Homens,Sem instrução ou menos de 5 anos,1004.0,Mil pessoas
UF,31,Minas Gerais,2022,Homens,5 a 8 anos,1794.0,Mil pessoas
UF,31,Minas Gerais,2022,Homens,9 a 11 anos,976.0,Mil pessoas
UF,31,Minas Gerais,2022,Homens,12 anos ou mais,3165.0,Mil pessoas
UF,31,Minas Gerais,2022,Mulheres,Sem instrução ou menos de 5 anos,1017.0,Mil pessoas
UF,31,Minas Gerais,2022,Mulheres,5 a 8 anos,1613.0,Mil pessoas
UF,31,Minas Gerais,2022,Mulheres,9 a 11 anos,810.0,Mil pessoas
UF,31,Minas Gerais,2022,Mulheres,12 anos ou mais,3838.0,Mil pessoas
UF,31,Minas Gerais,2023,Homens,Sem instrução ou menos de 5 anos,1002.0,Mil pessoas
UF,31,Minas Gerais,2023,Homens,5 a 8 anos,1694.0,Mil pessoas
UF,31,Minas Gerais,2023,Homens,9 a 11 anos,926.0,Mil pessoas
UF,31,Minas Gerais,2023,Homens,12 anos ou mais,3351.0,Mil pessoas
UF,31,Minas Gerais,2023,Mulheres,Sem instrução ou menos de 5 anos,1005.0,Mil pessoas
UF,31,Minas Gerais,2023,Mulheres,5 a 8 anos,1589.0,Mil pessoas
UF,31,Minas Gerais,2023,Mulheres,9 a 11 anos,841.0,Mil pessoas
UF,31,Minas Gerais,2023,Mulheres,12 anos ou mais,3957.0,Mil pessoas
UF,31,Minas Gerais,2024,Homens,Sem instrução ou menos de 5 anos,952.0,Mil pessoas
UF,31,Minas Gerais,2024,Homens,5 a 8 anos,1681.0,Mil pessoas
UF,31,Minas Gerais,2024,Homens,9 a 11 anos,973.0,Mil pessoas
UF,31,Minas Gerais,2024,Homens,12 anos ou mais,3506.0,Mil pessoas
UF,31,Minas Gerais,2024,Mulheres,Sem instrução ou menos de 5 anos,981.0,Mil pessoas
UF,31,Minas Gerais,2024,Mulheres,5 a 8 anos,1461.0,Mil pessoas
UF,31,Minas Gerais,2024,Mulheres,9 a 11 anos,857.0,Mil pessoas
UF,31,Minas Gerais,2024,Mulheres,12 anos ou mais,4113.0,Mil pessoas
UF,32,Espírito Santo,2016,Homens,Sem instrução ou menos de 5 anos,193.0,Mil pessoas
UF,32,Espírito Santo,2016,Homens,5 a 8 anos,290.0,Mil pessoas
UF,32,Espírito Santo,2016,Homens,9 a 11 anos,158.0,Mil pessoas
UF,32,Espírito Santo,2016,Homens,12 anos ou mais,525.0,Mil pessoas
UF,32,Espírito Santo,2016,Mulheres,Sem instrução ou menos de 5 anos,219.0,Mil pessoas
UF,32,Espírito Santo,2016,Mulheres,5 a 8 anos,276.0,Mil pessoas
UF,32,Espírito Santo,2016,Mulheres,9 a 11 anos,155.0,Mil pessoas
UF,32,Espírito Santo,2016,Mulheres,12 anos ou mais,609.0,Mil pessoas
UF,32,Espírito Santo,2017,Homens,Sem instrução ou menos de 5 anos,169.0,Mil pessoas
UF,32,Espírito Santo,2017,Homens,5 a 8 anos,306.0,Mil pessoas
UF,32,Espírito Santo,2017,Homens,9 a 11 anos,174.0,Mil pessoas
UF,32,Espírito Santo,2017,Homens,12 anos ou mais,552.0,Mil pessoas
UF,32,Espírito Santo,2017,Mulheres,Sem instrução ou menos de 5 anos,193.0,Mil pessoas
UF,32,Espírito Santo,2017,Mulheres,5 a 8 anos,301.0,Mil pessoas
UF,32,Espírito Santo,2017,Mulheres,9 a 11 anos,163.0,Mil pessoas
UF,32,Espírito Santo,2017,Mulheres,12 anos ou mais,637.0,Mil pessoas
UF,32,Espírito Santo,2018,Homens,Sem instrução ou menos de 5 anos,159.0,Mil pessoas
UF,32,Espírito Santo,2018,Homens,5 a 8 anos,316.0,Mil pessoas
UF,32,Espírito Santo,2018,Homens,9 a 11 anos,171.0,Mil pessoas
UF,32,Espírito Santo,2018,Homens,12 anos ou mais,548.0,Mil pessoas
UF,32,Espírito Santo,2018,Mulheres,Sem instrução ou menos de 5 anos,197.0,Mil pessoas
UF,32,Espírito Santo,2018,Mulheres,5 a 8 anos,284.0,Mil pessoas
UF,32,Espírito Santo,2018,Mulheres,9 a 11 anos,157.0,Mil pessoas
