"Tabela 7111 - Pessoas de 15 anos ou mais, analfabetas, por sexo e grupo de idade",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
UF,41,Paraná,2016,Homens,18 anos ou mais,160.0,Mil pessoas
UF,41,Paraná,2016,Homens,25 anos ou mais,152.0,Mil pessoas
UF,41,Paraná,2016,Homens,40 anos ou mais,135.0,Mil pessoas
UF,41,Paraná,2016,Homens,60 anos ou mais,84.0,Mil pessoas
UF,41,Paraná,2016,Mulheres,15 anos ou mais,198.0,Mil pessoas
UF,41,Paraná,2016,Mulheres,18 anos ou mais,197.0,Mil pessoas
UF,41,Paraná,2016,Mulheres,25 anos ou mais,196.0,Mil pessoas
UF,41,Paraná,2016,Mulheres,40 anos ou mais,186.0,Mil pessoas
UF,41,Paraná,2016,Mulheres,60 anos ou mais,134.0,Mil pessoas
UF,41,Paraná,2017,Total,15 anos ou mais,375.0,Mil pessoas
UF,41,Paraná,2017,Total,18 anos ou mais,373.0,Mil pessoas
UF,41,Paraná,2017,Total,25 anos ou mais,366.0,Mil pessoas
UF,41,Paraná,2017,Total,40 anos ou mais,341.0,Mil pessoas
UF,41,Paraná,2017,Total,60 anos ou mais,240.0,Mil pessoas
UF,41,Paraná,2017,Homens,15 anos ou mais,144.0,Mil pessoas
UF,41,Paraná,2017,Homens,18 anos ou mais,141.0,Mil pessoas
UF,41,Paraná,2017,Homens,25 anos ou mais,138.0,Mil pessoas
UF,41,Paraná,2017,Homens,40 anos ou mais,123.0,Mil pessoas
UF,41,Paraná,2017,Homens,60 anos ou mais,77.0,Mil pessoas
UF,41,Paraná,2017,Mulheres,15 anos ou mais,232.0,Mil pessoas
UF,41,Paraná,2017,Mulheres,18 anos ou mais,232.0,Mil pessoas
UF,41,Paraná,2017,Mulheres,25 anos ou mais,228.0,Mil pessoas
UF,41,Paraná,2017,Mulheres,40 anos ou mais,218.0,Mil pessoas
UF,41,Paraná,2017,Mulheres,60 anos ou mais,163.0,Mil pessoas
UF,41,Paraná,2018,Total,15 anos ou mais,405.0,Mil pessoas
UF,41,Paraná,2018,Total,18 anos ou mais,400.0,Mil pessoas
UF,41,Paraná,2018,Total,25 anos ou mais,396.0,Mil pessoas
UF,41,Paraná,2018,Total,40 anos ou mais,372.0,Mil pessoas
UF,41,Paraná,2018,Total,60 anos ou mais,251.0,Mil pessoas
UF,41,Paraná,2018,Homens,15 anos ou mais,166.0,Mil pessoas
UF,41,Paraná,2018,Homens,18 anos ou mais,164.0,Mil pessoas
UF,41,Paraná,2018,Homens,25 anos ou mais,161.0,Mil pessoas
UF,41,Paraná,2018,Homens,40 anos ou mais,148.0,Mil pessoas
UF,41,Paraná,2018,Homens,60 anos ou mais,89.0,Mil pessoas
UF,41,Paraná,2018,Mulheres,15 anos ou mais,238.0,Mil pessoas
UF,41,Paraná,2018,Mulheres,18 anos ou mais,236.0,Mil pessoas
UF,41,Paraná,2018,Mulheres,25 anos ou mais,234.0,Mil pessoas
UF,41,Paraná,2018,Mulheres,40 anos ou mais,224.0,Mil pessoas
UF,41,Paraná,2018,Mulheres,60 anos ou mais,162.0,Mil pessoas
UF,41,Paraná,2019,Total,15 anos ou mais,373.0,Mil pessoas
UF,41,Paraná,2019,Total,18 anos ou mais,369.0,Mil pessoas
UF,41,Paraná,2019,Total,25 anos ou mais,362.0,Mil pessoas
UF,41,Paraná,2019,Total,40 anos ou mais,335.0,Mil pessoas
UF,41,Paraná,2019,Total,60 anos ou mais,226.0,Mil pessoas
UF,41,Paraná,2019,Homens,15 anos ou mais,153.0,Mil pessoas
UF,41,Paraná,2019,Homens,18 anos ou mais,149.0,Mil pessoas
UF,41,Paraná,2019,Homens,25 anos ou mais,145.0,Mil pessoas
UF,41,Paraná,2019,Homens,40 anos ou mais,129.0,Mil pessoas
UF,41,Paraná,2019,Homens,60 anos ou mais,79.0,Mil pessoas
UF,41,Paraná,2019,Mulheres,15 anos ou mais,220.0,Mil pessoas
UF,41,Paraná,2019,Mulheres,18 anos ou mais,220.0,Mil pessoas
UF,41,Paraná,2019,Mulheres,25 anos ou mais,217.0,Mil pessoas
UF,41,Paraná,2019,Mulheres,40 anos ou mais,205.0,Mil pessoas
UF,41,Paraná,2019,Mulheres,60 anos ou mais,148.0,Mil pessoas
UF,41,Paraná,2022,Total,15 anos ou mais,365.0,Mil pessoas
UF,41,Paraná,2022,Total,18 anos ou mais,364.0,Mil pessoas
UF,41,Paraná,2022,Total,25 anos ou mais,359.0,Mil pessoas
UF,41,Paraná,2022,Total,40 anos ou mais,340.0,Mil pessoas
UF,41,Paraná,2022,Total,60 anos ou mais,248.0,Mil pessoas
UF,41,Paraná,2022,Homens,15 anos ou mais,144.0,Mil pessoas
UF,41,Paraná,2022,Homens,18 anos ou mais,143.0,Mil pessoas
UF,41,Paraná,2022,Homens,25 anos ou mais,138.0,Mil pessoas
UF,41,Paraná,2022,Homens,40 anos ou mais,128.0,Mil pessoas
UF,41,Paraná,2022,Homens,60 anos ou mais,89.0,Mil pessoas
UF,41,Paraná,2022,Mulheres,15 anos ou mais,221.0,Mil pessoas
UF,41,Paraná,2022,Mulheres,18 anos ou mais,221.0,Mil pessoas
UF,41,Paraná,2022,Mulheres,25 anos ou mais,221.0,Mil pessoas
UF,41,Paraná,2022,Mulheres,40 anos ou mais,212.0,Mil pessoas
UF,41,Paraná,2022,Mulheres,60 anos ou mais,159.0,Mil pessoas
UF,41,Paraná,2023,Total,15 anos ou mais,324.0,Mil pessoas
UF,41,Paraná,2023,Total,18 anos ou mais,321.0,Mil pessoas
UF,41,Paraná,2023,Total,25 anos ou mais,318.0,Mil pessoas
UF,41,Paraná,2023,Total,40 anos ou mais,296.0,Mil pessoas
UF,41,Paraná,2023,Total,60 anos ou mais,217.0,Mil pessoas
UF,41,Paraná,2023,Homens,15 anos ou mais,135.0,Mil pessoas
UF,41,Paraná,2023,Homens,18 anos ou mais,133.0,Mil pessoas
UF,41,Paraná,2023,Homens,25 anos ou mais,131.0,Mil pessoas
UF,41,Paraná,2023,Homens,40 anos ou mais,117.0,Mil pessoas
UF,41,Paraná,2023,Homens,60 anos ou mais,80.0,Mil pessoas
UF,41,Paraná,2023,Mulheres,15 anos ou mais,189.0,Mil pessoas
UF,41,Paraná,2023,Mulheres,18 anos ou mais,188.0,Mil pessoas
UF,41,Paraná,2023,Mulheres,25 anos ou mais,187.0,Mil pessoas
UF,41,Paraná,2023,Mulheres,40 anos ou mais,179.0,Mil pessoas
UF,41,Paraná,2023,Mulheres,60 anos ou mais,137.0,Mil pessoas
UF,41,Paraná,2024,Total,15 anos ou mais,333.0,Mil pessoas
UF,41,Paraná,2024,Total,18 anos ou mais,332.0,Mil pessoas
UF,41,Paraná,2024,Total,25 anos ou mais,326.0,Mil pessoas
UF,41,Paraná,2024,Total,40 anos ou mais,304.0,Mil pessoas
UF,41,Paraná,2024,Total,60 anos ou mais,223.0,Mil pessoas
UF,41,Paraná,2024,Homens,15 anos ou mais,131.0,Mil pessoas
UF,41,Paraná,2024,Homens,18 anos ou mais,130.0,Mil pessoas
UF,41,Paraná,2024,Homens,25 anos ou mais,126.0,Mil pessoas
UF,41,Paraná,2024,Homens,40 anos ou mais,116.0,Mil pessoas
UF,41,Paraná,2024,Homens,60 anos ou mais,80.0,Mil pessoas
UF,41,Paraná,2024,Mulheres,15 anos ou mais,203.0,Mil pessoas
UF,41,Paraná,2024,Mulheres,18 anos ou mais,203.0,Mil pessoas
UF,41,Paraná,2024,Mulheres,25 anos ou mais,200.0,Mil pessoas
UF,41,Paraná,2024,Mulheres,40 anos ou mais,189.0,Mil pessoas
UF,41,Paraná,2024,Mulheres,60 anos ou mais,142.0,Mil pessoas
UF,42,Santa Catarina,2016,Total,15 anos ou mais,146.0,Mil pessoas
UF,42,Santa Catarina,2016,Total,18 anos ou mais,145.0,Mil pessoas
UF,42,Santa Catarina,2016,Total,25 anos ou mais,142.0,Mil pessoas
UF,42,Santa Catarina,2016,Total,40 anos ou mais,125.0,Mil pessoas
UF,42,Santa Catarina,2016,Total,60 anos ou mais,84.0,Mil pessoas
UF,42,Santa Catarina,2016,Homens,15 anos ou mais,65.0,Mil pessoas
UF,42,Santa Catarina,2016,Homens,18 anos ou mais,65.0,Mil pessoas
UF,42,Santa Catarina,2016,Homens,25 anos ou mais,62.0,Mil pessoas
UF,42,Santa Catarina,2016,Homens,40 anos ou mais,52.0,Mil pessoas
UF,42,Santa Catarina,2016,Homens,60 anos ou mais,35.0,Mil pessoas
UF,42,Santa Catarina,2016,Mulheres,15 anos ou mais,81.0,Mil pessoas
UF,42,Santa Catarina,2016,Mulheres,18 anos ou mais,80.0,Mil pessoas
UF,42,Santa Catarina,2016,Mulheres,25 anos ou mais,80.0,Mil pessoas
UF,42,Santa Catarina,2016,Mulheres,40 anos ou mais,73.0,Mil pessoas
UF,42,Santa Catarina,2016,Mulheres,60 anos ou mais,49.0,Mil pessoas
UF,42,Santa Catarina,2017,Total,15 anos ou mais,133.0,Mil pessoas
UF,42,Santa Catarina,2017,Total,18 anos ou mais,133.0,Mil pessoas
UF,42,Santa Catarina,2017,Total,25 anos ou mais,130.0,Mil pessoas
UF,42,Santa Catarina,2017,Total,40 anos ou mais,118.0,Mil pessoas
UF,42,Santa Catarina,2017,Total,60 anos ou mais,77.0,Mil pessoas
UF,42,Santa Catarina,2017,Homens,15 anos ou mais,58.0,Mil pessoas
UF,42,Santa Catarina,2017,Homens,18 anos ou mais,58.0,Mil pessoas
UF,42,Santa Catarina,2017,Homens,25 anos ou mais,56.0,Mil pessoas
UF,42,Santa Catarina,2017,Homens,40 anos ou mais,49.0,Mil pessoas
UF,42,Santa Catarina,2017,Homens,60 anos ou mais,30.0,Mil pessoas
UF,42,Santa Catarina,2017,Mulheres,15 anos ou mais,75.0,Mil pessoas
UF,42,Santa Catarina,2017,Mulheres,18 anos ou mais,75.0,Mil pessoas
UF,42,Santa Catarina,2017,Mulheres,25 anos ou mais,74.0,Mil pessoas
UF,42,Santa Catarina,2017,Mulheres,40 anos ou mais,70.0,Mil pessoas
UF,42,Santa Catarina,2017,Mulheres,60 anos ou mais,47.0,Mil pessoas
UF,42,Santa Catarina,2018,Total,15 anos ou mais,128.0,Mil pessoas
UF,42,Santa Catarina,2018,Total,18 anos ou mais,128.0,Mil pessoas
UF,42,Santa Catarina,2018,Total,25 anos ou mais,125.0,Mil pessoas
UF,42,Santa Catarina,2018,Total,40 anos ou mais,113.0,Mil pessoas
UF,42,Santa Catarina,2018,Total,60 anos ou mais,78.0,Mil pessoas
UF,42,Santa Catarina,2018,Homens,15 anos ou mais,58.0,Mil pessoas
UF,42,Santa Catarina,2018,Homens,18 anos ou mais,58.0,Mil pessoas
UF,42,Santa Catarina,2018,Homens,25 anos ou mais,56.0,Mil pessoas
UF,42,Santa Catarina,2018,Homens,40 anos ou mais,49.0,Mil pessoas
UF,42,Santa Catarina,2018,Homens,60 anos ou mais,30.0,Mil pessoas
UF,42,Santa Catarina,2018,Mulheres,15 anos ou mais,70.0,Mil pessoas
UF,42,Santa Catarina,2018,Mulheres,18 anos ou mais,70.0,Mil pessoas
UF,42,Santa Catarina,2018,Mulheres,25 anos ou mais,69.0,Mil pessoas
UF,42,Santa Catarina,2018,Mulheres,40 anos ou mais,65.0,Mil pessoas
UF,42,Santa Catarina,2018,Mulheres,60 anos ou mais,48.0,Mil pessoas
UF,42,Santa Catarina,2019,Total,15 anos ou mais,121.0,Mil pessoas
UF,42,Santa Catarina,2019,Total,18 anos ou mais,121.0,Mil pessoas
UF,42,Santa Catarina,2019,Total,25 anos ou mais,118.0,Mil pessoas
UF,42,Santa Catarina,2019,Total,40 anos ou mais,109.0,Mil pessoas
UF,42,Santa Catarina,2019,Total,60 anos ou mais,74.0,Mil pessoas
UF,42,Santa Catarina,2019,Homens,15 anos ou mais,55.0,Mil pessoas
UF,42,Santa Catarina,2019,Homens,18 anos ou mais,55.0,Mil pessoas
UF,42,Santa Catarina,2019,Homens,25 anos ou mais,53.0,Mil pessoas
UF,42,Santa Catarina,2019,Homens,40 anos ou mais,49.0,Mil pessoas
UF,42,Santa Catarina,2019,Homens,60 anos ou mais,30.0,Mil pessoas
UF,42,Santa Catarina,2019,Mulheres,15 anos ou mais,66.0,Mil pessoas
UF,42,Santa Catarina,2019,Mulheres,18 anos ou mais,66.0,Mil pessoas
UF,42,Santa Catarina,2019,Mulheres,25 anos ou mais,65.0,Mil pessoas
UF,42,Santa Catarina,2019,Mulheres,40 anos ou mais,60.0,Mil pessoas
UF,42,Santa Catarina,2019,Mulheres,60 anos ou mais,44.0,Mil pessoas
UF,42,Santa Catarina,2022,Total,15 anos ou mais,127.0,Mil pessoas
UF,42,Santa Catarina,2022,Total,18 anos ou mais,126.0,Mil pessoas
UF,42,Santa Catarina,2022,Total,25 anos ou mais,121.0,Mil pessoas
UF,42,Santa Catarina,2022,Total,40 anos ou mais,109.0,Mil pessoas
UF,42,Santa Catarina,2022,Total,60 anos ou mais,70.0,Mil pessoas
UF,42,Santa Catarina,2022,Homens,15 anos ou mais,57.0,Mil pessoas
UF,42,Santa Catarina,2022,Homens,18 anos ou mais,55.0,Mil pessoas
UF,42,Santa Catarina,2022,Homens,25 anos ou mais,53.0,Mil pessoas
UF,42,Santa Catarina,2022,Homens,40 anos ou mais,46.0,Mil pessoas
UF,42,Santa Catarina,2022,Homens,60 anos ou mais,26.0,Mil pessoas
UF,42,Santa Catarina,2022,Mulheres,15 anos ou mais,71.0,Mil pessoas
UF,42,Santa Catarina,2022,Mulheres,18 anos ou mais,71.0,Mil pessoas
UF,42,Santa Catarina,2022,Mulheres,25 anos ou mais,69.0,Mil pessoas
UF,42,Santa Catarina,2022,Mulheres,40 anos ou mais,63.0,Mil pessoas
UF,42,Santa Catarina,2022,Mulheres,60 anos ou mais,44.0,Mil pessoas
UF,42,Santa Catarina,2023,Total,15 anos ou mais,118.0,Mil pessoas
UF,42,Santa Catarina,2023,Total,18 anos ou mais,117.0,Mil pessoas
UF,42,Santa Catarina,2023,Total,25 anos ou mais,114.0,Mil pessoas
UF,42,Santa Catarina,2023,Total,40 anos ou mais,107.0,Mil pessoas
UF,42,Santa Catarina,2023,Total,60 anos ou mais,72.0,Mil pessoas
UF,42,Santa Catarina,2023,Homens,15 anos ou mais,51.0,Mil pessoas
UF,42,Santa Catarina,2023,Homens,18 anos ou mais,51.0,Mil pessoas
UF,42,Santa Catarina,2023,Homens,25 anos ou mais,50.0,Mil pessoas
UF,42,Santa Catarina,2023,Homens,40 anos ou mais,46.0,Mil pessoas
UF,42,Santa Catarina,2023,Homens,60 anos ou mais,28.0,Mil pessoas
UF,42,Santa Catarina,2023,Mulheres,15 anos ou mais,67.0,Mil pessoas
UF,42,Santa Catarina,2023,Mulheres,18 anos ou mais,66.0,Mil pessoas
UF,42,Santa Catarina,2023,Mulheres,25 anos ou mais,65.0,Mil pessoas
UF,42,Santa Catarina,2023,Mulheres,40 anos ou mais,61.0,Mil pessoas
UF,42,Santa Catarina,2023,Mulheres,60 anos ou mais,43.0,Mil pessoas
UF,42,Santa Catarina,2024,Total,15 anos ou mais,118.0,Mil pessoas
UF,42,Santa Catarina,2024,Total,18 anos ou mais,118.0,Mil pessoas
UF,42,Santa Catarina,2024,Total,25 anos ou mais,117.0,Mil pessoas
UF,42,Santa Catarina,2024,Total,40 anos ou mais,107.0,Mil pessoas
UF,42,Santa Catarina,2024,Total,60 anos ou mais,73.0,Mil pessoas
UF,42,Santa Catarina,2024,Homens,15 anos ou mais,57.0,Mil pessoas
UF,42,Santa Catarina,2024,Homens,18 anos ou mais,56.0,Mil pessoas
UF,42,Santa Catarina,2024,Homens,25 anos ou mais,55.0,Mil pessoas
UF,42,Santa Catarina,2024,Homens,40 anos ou mais,49.0,Mil pessoas
UF,42,Santa Catarina,2024,Homens,60 anos ou mais,29.0,Mil pessoas
UF,42,Santa Catarina,2024,Mulheres,15 anos ou mais,62.0,Mil pessoas
UF,42,Santa Catarina,2024,Mulheres,18 anos ou mais,62.0,Mil pessoas
UF,42,Santa Catarina,2024,Mulheres,25 anos ou mais,61.0,Mil pessoas
UF,42,Santa Catarina,2024,Mulheres,40 anos ou mais,58.0,Mil pessoas
UF,42,Santa Catarina,2024,Mulheres,60 anos ou mais,43.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Total,15 anos ou mais,274.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Total,18 anos ou mais,272.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Total,25 anos ou mais,265.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Total,40 anos ou mais,235.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Total,60 anos ou mais,163.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Homens,15 anos ou mais,137.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Homens,18 anos ou mais,135.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Homens,25 anos ou mais,130.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Homens,40 anos ou mais,108.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Homens,60 anos ou mais,70.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Mulheres,15 anos ou mais,137.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Mulheres,18 anos ou mais,136.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Mulheres,25 anos ou mais,135.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Mulheres,40 anos ou mais,127.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Mulheres,60 anos ou mais,94.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Total,15 anos ou mais,255.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Total,18 anos ou mais,252.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Total,25 anos ou mais,247.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Total,40 anos ou mais,223.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Total,60 anos ou mais,155.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Homens,15 anos ou mais,116.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Homens,18 anos ou mais,114.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Homens,25 anos ou mais,110.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Homens,40 anos ou mais,96.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Homens,60 anos ou mais,59.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Mulheres,15 anos ou mais,139.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Mulheres,18 anos ou mais,138.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Mulheres,25 anos ou mais,137.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Mulheres,40 anos ou mais,126.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Mulheres,60 anos ou mais,96.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Total,15 anos ou mais,253.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Total,18 anos ou mais,251.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Total,25 anos ou mais,244.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Total,40 anos ou mais,222.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Total,60 anos ou mais,156.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Homens,15 anos ou mais,118.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Homens,18 anos ou mais,117.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Homens,25 anos ou mais,112.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Homens,40 anos ou mais,99.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Homens,60 anos ou mais,61.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Mulheres,15 anos ou mais,135.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Mulheres,18 anos ou mais,134.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Mulheres,25 anos ou mais,132.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Mulheres,40 anos ou mais,123.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Mulheres,60 anos ou mais,95.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Total,15 anos ou mais,224.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Total,18 anos ou mais,222.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Total,25 anos ou mais,214.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Total,40 anos ou mais,199.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Total,60 anos ou mais,137.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Homens,15 anos ou mais,108.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Homens,18 anos ou mais,107.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Homens,25 anos ou mais,101.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Homens,40 anos ou mais,91.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Homens,60 anos ou mais,57.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Mulheres,15 anos ou mais,116.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Mulheres,18 anos ou mais,115.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Mulheres,25 anos ou mais,114.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Mulheres,40 anos ou mais,108.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Mulheres,60 anos ou mais,80.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Total,15 anos ou mais,232.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Total,18 anos ou mais,230.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Total,25 anos ou mais,223.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Total,40 anos ou mais,206.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Total,60 anos ou mais,150.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Homens,15 anos ou mais,108.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Homens,18 anos ou mais,105.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Homens,25 anos ou mais,101.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Homens,40 anos ou mais,91.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Homens,60 anos ou mais,63.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Mulheres,15 anos ou mais,124.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Mulheres,18 anos ou mais,124.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Mulheres,25 anos ou mais,122.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Mulheres,40 anos ou mais,115.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Mulheres,60 anos ou mais,87.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Total,15 anos ou mais,256.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Total,18 anos ou mais,254.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Total,25 anos ou mais,249.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Total,40 anos ou mais,229.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Total,60 anos ou mais,163.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Homens,15 anos ou mais,117.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Homens,18 anos ou mais,115.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Homens,25 anos ou mais,111.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Homens,40 anos ou mais,101.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Homens,60 anos ou mais,68.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Mulheres,15 anos ou mais,139.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Mulheres,18 anos ou mais,139.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Mulheres,25 anos ou mais,138.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Mulheres,40 anos ou mais,128.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Mulheres,60 anos ou mais,95.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Total,15 anos ou mais,223.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Total,18 anos ou mais,220.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Total,25 anos ou mais,216.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Total,40 anos ou mais,194.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Total,60 anos ou mais,133.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Homens,15 anos ou mais,104.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Homens,18 anos ou mais,102.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Homens,25 anos ou mais,98.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Homens,40 anos ou mais,86.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Homens,60 anos ou mais,52.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Mulheres,15 anos ou mais,118.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Mulheres,18 anos ou mais,118.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Mulheres,25 anos ou mais,118.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Mulheres,40 anos ou mais,108.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Mulheres,60 anos ou mais,81.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Total,15 anos ou mais,114.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Total,18 anos ou mais,112.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Total,25 anos ou mais,111.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Total,40 anos ou mais,101.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Total,60 anos ou mais,60.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Homens,15 anos ou mais,54.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Homens,18 anos ou mais,53.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Homens,25 anos ou mais,52.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Homens,40 anos ou mais,48.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Homens,60 anos ou mais,25.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Mulheres,15 anos ou mais,59.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Mulheres,18 anos ou mais,59.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Mulheres,25 anos ou mais,58.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Mulheres,40 anos ou mais,53.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Mulheres,60 anos ou mais,35.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Total,15 anos ou mais,93.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Total,18 anos ou mais,93.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Total,25 anos ou mais,91.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Total,40 anos ou mais,87.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Total,60 anos ou mais,53.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Homens,15 anos ou mais,46.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Homens,18 anos ou mais,46.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Homens,25 anos ou mais,45.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Homens,40 anos ou mais,42.0,Mil pessoas
