"Tabela 7134 - Pessoas de 25 anos ou mais de idade, por cor ou raça e grupos de anos de estudo",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
UF,25,Paraíba,2017,Branca,12 anos ou mais,346.0,Mil pessoas
UF,25,Paraíba,2017,Preta ou parda,Sem instrução ou menos de 5 anos,535.0,Mil pessoas
UF,25,Paraíba,2017,Preta ou parda,5 a 8 anos,371.0,Mil pessoas
UF,25,Paraíba,2017,Preta ou parda,9 a 11 anos,182.0,Mil pessoas
UF,25,Paraíba,2017,Preta ou parda,12 anos ou mais,530.0,Mil pessoas
UF,25,Paraíba,2018,Branca,Sem instrução ou menos de 5 anos,192.0,Mil pessoas
UF,25,Paraíba,2018,Branca,5 a 8 anos,161.0,Mil pessoas
UF,25,Paraíba,2018,Branca,9 a 11 anos,73.0,Mil pessoas
UF,25,Paraíba,2018,Branca,12 anos ou mais,351.0,Mil pessoas
UF,25,Paraíba,2018,Preta ou parda,Sem instrução ou menos de 5 anos,526.0,Mil pessoas
UF,25,Paraíba,2018,Preta ou parda,5 a 8 anos,377.0,Mil pessoas
UF,25,Paraíba,2018,Preta ou parda,9 a 11 anos,148.0,Mil pessoas
UF,25,Paraíba,2018,Preta ou parda,12 anos ou mais,562.0,Mil pessoas
UF,25,Paraíba,2019,Branca,Sem instrução ou menos de 5 anos,186.0,Mil pessoas
UF,25,Paraíba,2019,Branca,5 a 8 anos,160.0,Mil pessoas
UF,25,Paraíba,2019,Branca,9 a 11 anos,70.0,Mil pessoas
UF,25,Paraíba,2019,Branca,12 anos ou mais,339.0,Mil pessoas
UF,25,Paraíba,2019,Preta ou parda,Sem instrução ou menos de 5 anos,521.0,Mil pessoas
UF,25,Paraíba,2019,Preta ou parda,5 a 8 anos,385.0,Mil pessoas
UF,25,Paraíba,2019,Preta ou parda,9 a 11 anos,160.0,Mil pessoas
UF,25,Paraíba,2019,Preta ou parda,12 anos ou mais,585.0,Mil pessoas
UF,25,Paraíba,2022,Branca,Sem instrução ou menos de 5 anos,178.0,Mil pessoas
UF,25,Paraíba,2022,Branca,5 a 8 anos,165.0,Mil pessoas
UF,25,Paraíba,2022,Branca,9 a 11 anos,70.0,Mil pessoas
UF,25,Paraíba,2022,Branca,12 anos ou mais,387.0,Mil pessoas
UF,25,Paraíba,2022,Preta ou parda,Sem instrução ou menos de 5 anos,521.0,Mil pessoas
UF,25,Paraíba,2022,Preta ou parda,5 a 8 anos,376.0,Mil pessoas
UF,25,Paraíba,2022,Preta ou parda,9 a 11 anos,198.0,Mil pessoas
UF,25,Paraíba,2022,Preta ou parda,12 anos ou mais,616.0,Mil pessoas
UF,25,Paraíba,2023,Branca,Sem instrução ou menos de 5 anos,180.0,Mil pessoas
UF,25,Paraíba,2023,Branca,5 a 8 anos,145.0,Mil pessoas
UF,25,Paraíba,2023,Branca,9 a 11 anos,84.0,Mil pessoas
UF,25,Paraíba,2023,Branca,12 anos ou mais,418.0,Mil pessoas
UF,25,Paraíba,2023,Preta ou parda,Sem instrução ou menos de 5 anos,483.0,Mil pessoas
UF,25,Paraíba,2023,Preta ou parda,5 a 8 anos,387.0,Mil pessoas
UF,25,Paraíba,2023,Preta ou parda,9 a 11 anos,191.0,Mil pessoas
UF,25,Paraíba,2023,Preta ou parda,12 anos ou mais,643.0,Mil pessoas
UF,25,Paraíba,2024,Branca,Sem instrução ou menos de 5 anos,174.0,Mil pessoas
UF,25,Paraíba,2024,Branca,5 a 8 anos,144.0,Mil pessoas
UF,25,Paraíba,2024,Branca,9 a 11 anos,92.0,Mil pessoas
UF,25,Paraíba,2024,Branca,12 anos ou mais,451.0,Mil pessoas
UF,25,Paraíba,2024,Preta ou parda,Sem instrução ou menos de 5 anos,499.0,Mil pessoas
UF,25,Paraíba,2024,Preta ou parda,5 a 8 anos,349.0,Mil pessoas
UF,25,Paraíba,2024,Preta ou parda,9 a 11 anos,191.0,Mil pessoas
UF,25,Paraíba,2024,Preta ou parda,12 anos ou mais,678.0,Mil pessoas
UF,26,Pernambuco,2016,Branca,Sem instrução ou menos de 5 anos,381.0,Mil pessoas
UF,26,Pernambuco,2016,Branca,5 a 8 anos,300.0,Mil pessoas
UF,26,Pernambuco,2016,Branca,9 a 11 anos,167.0,Mil pessoas
UF,26,Pernambuco,2016,Branca,12 anos ou mais,855.0,Mil pessoas
UF,26,Pernambuco,2016,Preta ou parda,Sem instrução ou menos de 5 anos,1108.0,Mil pessoas
UF,26,Pernambuco,2016,Preta ou parda,5 a 8 anos,912.0,Mil pessoas
UF,26,Pernambuco,2016,Preta ou parda,9 a 11 anos,422.0,Mil pessoas
UF,26,Pernambuco,2016,Preta ou parda,12 anos ou mais,1438.0,Mil pessoas
UF,26,Pernambuco,2017,Branca,Sem instrução ou menos de 5 anos,327.0,Mil pessoas
UF,26,Pernambuco,2017,Branca,5 a 8 anos,309.0,Mil pessoas
UF,26,Pernambuco,2017,Branca,9 a 11 anos,153.0,Mil pessoas
UF,26,Pernambuco,2017,Branca,12 anos ou mais,867.0,Mil pessoas
UF,26,Pernambuco,2017,Preta ou parda,Sem instrução ou menos de 5 anos,1079.0,Mil pessoas
UF,26,Pernambuco,2017,Preta ou parda,5 a 8 anos,978.0,Mil pessoas
UF,26,Pernambuco,2017,Preta ou parda,9 a 11 anos,444.0,Mil pessoas
UF,26,Pernambuco,2017,Preta ou parda,12 anos ou mais,1471.0,Mil pessoas
UF,26,Pernambuco,2018,Branca,Sem instrução ou menos de 5 anos,331.0,Mil pessoas
UF,26,Pernambuco,2018,Branca,5 a 8 anos,329.0,Mil pessoas
UF,26,Pernambuco,2018,Branca,9 a 11 anos,165.0,Mil pessoas
UF,26,Pernambuco,2018,Branca,12 anos ou mais,972.0,Mil pessoas
UF,26,Pernambuco,2018,Preta ou parda,Sem instrução ou menos de 5 anos,962.0,Mil pessoas
UF,26,Pernambuco,2018,Preta ou parda,5 a 8 anos,931.0,Mil pessoas
UF,26,Pernambuco,2018,Preta ou parda,9 a 11 anos,433.0,Mil pessoas
UF,26,Pernambuco,2018,Preta ou parda,12 anos ou mais,1588.0,Mil pessoas
UF,26,Pernambuco,2019,Branca,Sem instrução ou menos de 5 anos,314.0,Mil pessoas
UF,26,Pernambuco,2019,Branca,5 a 8 anos,340.0,Mil pessoas
UF,26,Pernambuco,2019,Branca,9 a 11 anos,164.0,Mil pessoas
UF,26,Pernambuco,2019,Branca,12 anos ou mais,1018.0,Mil pessoas
UF,26,Pernambuco,2019,Preta ou parda,Sem instrução ou menos de 5 anos,969.0,Mil pessoas
UF,26,Pernambuco,2019,Preta ou parda,5 a 8 anos,896.0,Mil pessoas
UF,26,Pernambuco,2019,Preta ou parda,9 a 11 anos,431.0,Mil pessoas
UF,26,Pernambuco,2019,Preta ou parda,12 anos ou mais,1616.0,Mil pessoas
UF,26,Pernambuco,2022,Branca,Sem instrução ou menos de 5 anos,368.0,Mil pessoas
UF,26,Pernambuco,2022,Branca,5 a 8 anos,347.0,Mil pessoas
UF,26,Pernambuco,2022,Branca,9 a 11 anos,174.0,Mil pessoas
UF,26,Pernambuco,2022,Branca,12 anos ou mais,1066.0,Mil pessoas
UF,26,Pernambuco,2022,Preta ou parda,Sem instrução ou menos de 5 anos,953.0,Mil pessoas
UF,26,Pernambuco,2022,Preta ou parda,5 a 8 anos,863.0,Mil pessoas
UF,26,Pernambuco,2022,Preta ou parda,9 a 11 anos,482.0,Mil pessoas
UF,26,Pernambuco,2022,Preta ou parda,12 anos ou mais,1741.0,Mil pessoas
UF,26,Pernambuco,2023,Branca,Sem instrução ou menos de 5 anos,364.0,Mil pessoas
UF,26,Pernambuco,2023,Branca,5 a 8 anos,368.0,Mil pessoas
UF,26,Pernambuco,2023,Branca,9 a 11 anos,190.0,Mil pessoas
UF,26,Pernambuco,2023,Branca,12 anos ou mais,1173.0,Mil pessoas
UF,26,Pernambuco,2023,Preta ou parda,Sem instrução ou menos de 5 anos,889.0,Mil pessoas
UF,26,Pernambuco,2023,Preta ou parda,5 a 8 anos,862.0,Mil pessoas
UF,26,Pernambuco,2023,Preta ou parda,9 a 11 anos,453.0,Mil pessoas
UF,26,Pernambuco,2023,Preta ou parda,12 anos ou mais,1833.0,Mil pessoas
UF,26,Pernambuco,2024,Branca,Sem instrução ou menos de 5 anos,349.0,Mil pessoas
UF,26,Pernambuco,2024,Branca,5 a 8 anos,350.0,Mil pessoas
UF,26,Pernambuco,2024,Branca,9 a 11 anos,180.0,Mil pessoas
UF,26,Pernambuco,2024,Branca,12 anos ou mais,1130.0,Mil pessoas
UF,26,Pernambuco,2024,Preta ou parda,Sem instrução ou menos de 5 anos,885.0,Mil pessoas
UF,26,Pernambuco,2024,Preta ou parda,5 a 8 anos,902.0,Mil pessoas
UF,26,Pernambuco,2024,Preta ou parda,9 a 11 anos,453.0,Mil pessoas
UF,26,Pernambuco,2024,Preta ou parda,12 anos ou mais,1941.0,Mil pessoas
UF,27,Alagoas,2016,Branca,Sem instrução ou menos de 5 anos,118.0,Mil pessoas
UF,27,Alagoas,2016,Branca,5 a 8 anos,79.0,Mil pessoas
UF,27,Alagoas,2016,Branca,9 a 11 anos,43.0,Mil pessoas
UF,27,Alagoas,2016,Branca,12 anos ou mais,181.0,Mil pessoas
UF,27,Alagoas,2016,Preta ou parda,Sem instrução ou menos de 5 anos,536.0,Mil pessoas
UF,27,Alagoas,2016,Preta ou parda,5 a 8 anos,316.0,Mil pessoas
UF,27,Alagoas,2016,Preta ou parda,9 a 11 anos,151.0,Mil pessoas
UF,27,Alagoas,2016,Preta ou parda,12 anos ou mais,406.0,Mil pessoas
UF,27,Alagoas,2017,Branca,Sem instrução ou menos de 5 anos,121.0,Mil pessoas
UF,27,Alagoas,2017,Branca,5 a 8 anos,88.0,Mil pessoas
UF,27,Alagoas,2017,Branca,9 a 11 anos,44.0,Mil pessoas
UF,27,Alagoas,2017,Branca,12 anos ou mais,177.0,Mil pessoas
UF,27,Alagoas,2017,Preta ou parda,Sem instrução ou menos de 5 anos,510.0,Mil pessoas
UF,27,Alagoas,2017,Preta ou parda,5 a 8 anos,354.0,Mil pessoas
UF,27,Alagoas,2017,Preta ou parda,9 a 11 anos,151.0,Mil pessoas
UF,27,Alagoas,2017,Preta ou parda,12 anos ou mais,452.0,Mil pessoas
UF,27,Alagoas,2018,Branca,Sem instrução ou menos de 5 anos,104.0,Mil pessoas
UF,27,Alagoas,2018,Branca,5 a 8 anos,85.0,Mil pessoas
UF,27,Alagoas,2018,Branca,9 a 11 anos,39.0,Mil pessoas
UF,27,Alagoas,2018,Branca,12 anos ou mais,217.0,Mil pessoas
UF,27,Alagoas,2018,Preta ou parda,Sem instrução ou menos de 5 anos,492.0,Mil pessoas
UF,27,Alagoas,2018,Preta ou parda,5 a 8 anos,362.0,Mil pessoas
UF,27,Alagoas,2018,Preta ou parda,9 a 11 anos,156.0,Mil pessoas
UF,27,Alagoas,2018,Preta ou parda,12 anos ou mais,460.0,Mil pessoas
UF,27,Alagoas,2019,Branca,Sem instrução ou menos de 5 anos,117.0,Mil pessoas
UF,27,Alagoas,2019,Branca,5 a 8 anos,82.0,Mil pessoas
UF,27,Alagoas,2019,Branca,9 a 11 anos,47.0,Mil pessoas
UF,27,Alagoas,2019,Branca,12 anos ou mais,229.0,Mil pessoas
UF,27,Alagoas,2019,Preta ou parda,Sem instrução ou menos de 5 anos,485.0,Mil pessoas
UF,27,Alagoas,2019,Preta ou parda,5 a 8 anos,336.0,Mil pessoas
UF,27,Alagoas,2019,Preta ou parda,9 a 11 anos,167.0,Mil pessoas
UF,27,Alagoas,2019,Preta ou parda,12 anos ou mais,474.0,Mil pessoas
UF,27,Alagoas,2022,Branca,Sem instrução ou menos de 5 anos,114.0,Mil pessoas
UF,27,Alagoas,2022,Branca,5 a 8 anos,98.0,Mil pessoas
UF,27,Alagoas,2022,Branca,9 a 11 anos,54.0,Mil pessoas
UF,27,Alagoas,2022,Branca,12 anos ou mais,252.0,Mil pessoas
UF,27,Alagoas,2022,Preta ou parda,Sem instrução ou menos de 5 anos,420.0,Mil pessoas
UF,27,Alagoas,2022,Preta ou parda,5 a 8 anos,318.0,Mil pessoas
UF,27,Alagoas,2022,Preta ou parda,9 a 11 anos,172.0,Mil pessoas
UF,27,Alagoas,2022,Preta ou parda,12 anos ou mais,552.0,Mil pessoas
UF,27,Alagoas,2023,Branca,Sem instrução ou menos de 5 anos,107.0,Mil pessoas
UF,27,Alagoas,2023,Branca,5 a 8 anos,87.0,Mil pessoas
UF,27,Alagoas,2023,Branca,9 a 11 anos,52.0,Mil pessoas
UF,27,Alagoas,2023,Branca,12 anos ou mais,262.0,Mil pessoas
UF,27,Alagoas,2023,Preta ou parda,Sem instrução ou menos de 5 anos,413.0,Mil pessoas
UF,27,Alagoas,2023,Preta ou parda,5 a 8 anos,300.0,Mil pessoas
UF,27,Alagoas,2023,Preta ou parda,9 a 11 anos,179.0,Mil pessoas
UF,27,Alagoas,2023,Preta ou parda,12 anos ou mais,588.0,Mil pessoas
UF,27,Alagoas,2024,Branca,Sem instrução ou menos de 5 anos,111.0,Mil pessoas
UF,27,Alagoas,2024,Branca,5 a 8 anos,83.0,Mil pessoas
UF,27,Alagoas,2024,Branca,9 a 11 anos,48.0,Mil pessoas
UF,27,Alagoas,2024,Branca,12 anos ou mais,286.0,Mil pessoas
UF,27,Alagoas,2024,Preta ou parda,Sem instrução ou menos de 5 anos,434.0,Mil pessoas
UF,27,Alagoas,2024,Preta ou parda,5 a 8 anos,277.0,Mil pessoas
UF,27,Alagoas,2024,Preta ou parda,9 a 11 anos,165.0,Mil pessoas
UF,27,Alagoas,2024,Preta ou parda,12 anos ou mais,617.0,Mil pessoas
UF,28,Sergipe,2016,Branca,Sem instrução ou menos de 5 anos,75.0,Mil pessoas
UF,28,Sergipe,2016,Branca,5 a 8 anos,56.0,Mil pessoas
UF,28,Sergipe,2016,Branca,9 a 11 anos,29.0,Mil pessoas
UF,28,Sergipe,2016,Branca,12 anos ou mais,126.0,Mil pessoas
UF,28,Sergipe,2016,Preta ou parda,Sem instrução ou menos de 5 anos,310.0,Mil pessoas
UF,28,Sergipe,2016,Preta ou parda,5 a 8 anos,223.0,Mil pessoas
UF,28,Sergipe,2016,Preta ou parda,9 a 11 anos,104.0,Mil pessoas
UF,28,Sergipe,2016,Preta ou parda,12 anos ou mais,375.0,Mil pessoas
UF,28,Sergipe,2017,Branca,Sem instrução ou menos de 5 anos,68.0,Mil pessoas
UF,28,Sergipe,2017,Branca,5 a 8 anos,52.0,Mil pessoas
UF,28,Sergipe,2017,Branca,9 a 11 anos,25.0,Mil pessoas
UF,28,Sergipe,2017,Branca,12 anos ou mais,125.0,Mil pessoas
UF,28,Sergipe,2017,Preta ou parda,Sem instrução ou menos de 5 anos,301.0,Mil pessoas
UF,28,Sergipe,2017,Preta ou parda,5 a 8 anos,246.0,Mil pessoas
UF,28,Sergipe,2017,Preta ou parda,9 a 11 anos,130.0,Mil pessoas
UF,28,Sergipe,2017,Preta ou parda,12 anos ou mais,382.0,Mil pessoas
UF,28,Sergipe,2018,Branca,Sem instrução ou menos de 5 anos,74.0,Mil pessoas
UF,28,Sergipe,2018,Branca,5 a 8 anos,53.0,Mil pessoas
UF,28,Sergipe,2018,Branca,9 a 11 anos,25.0,Mil pessoas
UF,28,Sergipe,2018,Branca,12 anos ou mais,130.0,Mil pessoas
UF,28,Sergipe,2018,Preta ou parda,Sem instrução ou menos de 5 anos,297.0,Mil pessoas
UF,28,Sergipe,2018,Preta ou parda,5 a 8 anos,231.0,Mil pessoas
UF,28,Sergipe,2018,Preta ou parda,9 a 11 anos,120.0,Mil pessoas
UF,28,Sergipe,2018,Preta ou parda,12 anos ou mais,380.0,Mil pessoas
UF,28,Sergipe,2019,Branca,Sem instrução ou menos de 5 anos,66.0,Mil pessoas
UF,28,Sergipe,2019,Branca,5 a 8 anos,68.0,Mil pessoas
UF,28,Sergipe,2019,Branca,9 a 11 anos,24.0,Mil pessoas
UF,28,Sergipe,2019,Branca,12 anos ou mais,148.0,Mil pessoas
UF,28,Sergipe,2019,Preta ou parda,Sem instrução ou menos de 5 anos,290.0,Mil pessoas
UF,28,Sergipe,2019,Preta ou parda,5 a 8 anos,238.0,Mil pessoas
UF,28,Sergipe,2019,Preta ou parda,9 a 11 anos,115.0,Mil pessoas
UF,28,Sergipe,2019,Preta ou parda,12 anos ou mais,412.0,Mil pessoas
UF,28,Sergipe,2022,Branca,Sem instrução ou menos de 5 anos,68.0,Mil pessoas
UF,28,Sergipe,2022,Branca,5 a 8 anos,62.0,Mil pessoas
UF,28,Sergipe,2022,Branca,9 a 11 anos,34.0,Mil pessoas
UF,28,Sergipe,2022,Branca,12 anos ou mais,182.0,Mil pessoas
UF,28,Sergipe,2022,Preta ou parda,Sem instrução ou menos de 5 anos,265.0,Mil pessoas
UF,28,Sergipe,2022,Preta ou parda,5 a 8 anos,254.0,Mil pessoas
UF,28,Sergipe,2022,Preta ou parda,9 a 11 anos,124.0,Mil pessoas
UF,28,Sergipe,2022,Preta ou parda,12 anos ou mais,444.0,Mil pessoas
UF,28,Sergipe,2023,Branca,Sem instrução ou menos de 5 anos,76.0,Mil pessoas
UF,28,Sergipe,2023,Branca,5 a 8 anos,63.0,Mil pessoas
UF,28,Sergipe,2023,Branca,9 a 11 anos,34.0,Mil pessoas
UF,28,Sergipe,2023,Branca,12 anos ou mais,161.0,Mil pessoas
UF,28,Sergipe,2023,Preta ou parda,Sem instrução ou menos de 5 anos,248.0,Mil pessoas
UF,28,Sergipe,2023,Preta ou parda,5 a 8 anos,215.0,Mil pessoas
UF,28,Sergipe,2023,Preta ou parda,9 a 11 anos,128.0,Mil pessoas
UF,28,Sergipe,2023,Preta ou parda,12 anos ou mais,499.0,Mil pessoas
UF,28,Sergipe,2024,Branca,Sem instrução ou menos de 5 anos,71.0,Mil pessoas
UF,28,Sergipe,2024,Branca,5 a 8 anos,50.0,Mil pessoas
UF,28,Sergipe,2024,Branca,9 a 11 anos,38.0,Mil pessoas
UF,28,Sergipe,2024,Branca,12 anos ou mais,184.0,Mil pessoas
UF,28,Sergipe,2024,Preta ou parda,Sem instrução ou menos de 5 anos,281.0,Mil pessoas
UF,28,Sergipe,2024,Preta ou parda,5 a 8 anos,215.0,Mil pessoas
UF,28,Sergipe,2024,Preta ou parda,9 a 11 anos,127.0,Mil pessoas
UF,28,Sergipe,2024,Preta ou parda,12 anos ou mais,512.0,Mil pessoas
UF,29,Bahia,2016,Branca,Sem instrução ou menos de 5 anos,432.0,Mil pessoas
UF,29,Bahia,2016,Branca,5 a 8 anos,325.0,Mil pessoas
UF,29,Bahia,2016,Branca,9 a 11 anos,137.0,Mil pessoas
UF,29,Bahia,2016,Branca,12 anos ou mais,721.0,Mil pessoas
UF,29,Bahia,2016,Preta ou parda,Sem instrução ou menos de 5 anos,2098.0,Mil pessoas
UF,29,Bahia,2016,Preta ou parda,5 a 8 anos,1475.0,Mil pessoas
UF,29,Bahia,2016,Preta ou parda,9 a 11 anos,723.0,Mil pessoas
UF,29,Bahia,2016,Preta ou parda,12 anos ou mais,2695.0,Mil pessoas
UF,29,Bahia,2017,Branca,Sem instrução ou menos de 5 anos,406.0,Mil pessoas
UF,29,Bahia,2017,Branca,5 a 8 anos,318.0,Mil pessoas
UF,29,Bahia,2017,Branca,9 a 11 anos,128.0,Mil pessoas
UF,29,Bahia,2017,Branca,12 anos ou mais,777.0,Mil pessoas
UF,29,Bahia,2017,Preta ou parda,Sem instrução ou menos de 5 anos,2041.0,Mil pessoas
UF,29,Bahia,2017,Preta ou parda,5 a 8 anos,1607.0,Mil pessoas
UF,29,Bahia,2017,Preta ou parda,9 a 11 anos,741.0,Mil pessoas
UF,29,Bahia,2017,Preta ou parda,12 anos ou mais,2690.0,Mil pessoas
UF,29,Bahia,2018,Branca,Sem instrução ou menos de 5 anos,383.0,Mil pessoas
UF,29,Bahia,2018,Branca,5 a 8 anos,301.0,Mil pessoas
UF,29,Bahia,2018,Branca,9 a 11 anos,128.0,Mil pessoas
UF,29,Bahia,2018,Branca,12 anos ou mais,789.0,Mil pessoas
UF,29,Bahia,2018,Preta ou parda,Sem instrução ou menos de 5 anos,2059.0,Mil pessoas
UF,29,Bahia,2018,Preta ou parda,5 a 8 anos,1622.0,Mil pessoas
UF,29,Bahia,2018,Preta ou parda,9 a 11 anos,768.0,Mil pessoas
UF,29,Bahia,2018,Preta ou parda,12 anos ou mais,2866.0,Mil pessoas
UF,29,Bahia,2019,Branca,Sem instrução ou menos de 5 anos,371.0,Mil pessoas
UF,29,Bahia,2019,Branca,5 a 8 anos,306.0,Mil pessoas
UF,29,Bahia,2019,Branca,9 a 11 anos,121.0,Mil pessoas
UF,29,Bahia,2019,Branca,12 anos ou mais,765.0,Mil pessoas
UF,29,Bahia,2019,Preta ou parda,Sem instrução ou menos de 5 anos,2009.0,Mil pessoas
UF,29,Bahia,2019,Preta ou parda,5 a 8 anos,1600.0,Mil pessoas
UF,29,Bahia,2019,Preta ou parda,9 a 11 anos,782.0,Mil pessoas
UF,29,Bahia,2019,Preta ou parda,12 anos ou mais,3013.0,Mil pessoas
UF,29,Bahia,2022,Branca,Sem instrução ou menos de 5 anos,430.0,Mil pessoas
UF,29,Bahia,2022,Branca,5 a 8 anos,299.0,Mil pessoas
UF,29,Bahia,2022,Branca,9 a 11 anos,173.0,Mil pessoas
UF,29,Bahia,2022,Branca,12 anos ou mais,799.0,Mil pessoas
UF,29,Bahia,2022,Preta ou parda,Sem instrução ou menos de 5 anos,1765.0,Mil pessoas
UF,29,Bahia,2022,Preta ou parda,5 a 8 anos,1547.0,Mil pessoas
UF,29,Bahia,2022,Preta ou parda,9 a 11 anos,826.0,Mil pessoas
UF,29,Bahia,2022,Preta ou parda,12 anos ou mais,3512.0,Mil pessoas
UF,29,Bahia,2023,Branca,Sem instrução ou menos de 5 anos,431.0,Mil pessoas
UF,29,Bahia,2023,Branca,5 a 8 anos,309.0,Mil pessoas
UF,29,Bahia,2023,Branca,9 a 11 anos,148.0,Mil pessoas
UF,29,Bahia,2023,Branca,12 anos ou mais,954.0,Mil pessoas
UF,29,Bahia,2023,Preta ou parda,Sem instrução ou menos de 5 anos,1805.0,Mil pessoas
UF,29,Bahia,2023,Preta ou parda,5 a 8 anos,1548.0,Mil pessoas
UF,29,Bahia,2023,Preta ou parda,9 a 11 anos,822.0,Mil pessoas
UF,29,Bahia,2023,Preta ou parda,12 anos ou mais,3566.0,Mil pessoas
UF,29,Bahia,2024,Branca,Sem instrução ou menos de 5 anos,373.0,Mil pessoas
UF,29,Bahia,2024,Branca,5 a 8 anos,310.0,Mil pessoas
UF,29,Bahia,2024,Branca,9 a 11 anos,166.0,Mil pessoas
UF,29,Bahia,2024,Branca,12 anos ou mais,981.0,Mil pessoas
UF,29,Bahia,2024,Preta ou parda,Sem instrução ou menos de 5 anos,1732.0,Mil pessoas
UF,29,Bahia,2024,Preta ou parda,5 a 8 anos,1430.0,Mil pessoas
UF,29,Bahia,2024,Preta ou parda,9 a 11 anos,879.0,Mil pessoas
UF,29,Bahia,2024,Preta ou parda,12 anos ou mais,3773.0,Mil pessoas
UF,31,Minas Gerais,2016,Branca,Sem instrução ou menos de 5 anos,723.0,Mil pessoas
UF,31,Minas Gerais,2016,Branca,5 a 8 anos,1308.0,Mil pessoas
UF,31,Minas Gerais,2016,Branca,9 a 11 anos,658.0,Mil pessoas
UF,31,Minas Gerais,2016,Branca,12 anos ou mais,2935.0,Mil pessoas
UF,31,Minas Gerais,2016,Preta ou parda,Sem instrução ou menos de 5 anos,1576.0,Mil pessoas
UF,31,Minas Gerais,2016,Preta ou parda,5 a 8 anos,2170.0,Mil pessoas
UF,31,Minas Gerais,2016,Preta ou parda,9 a 11 anos,1094.0,Mil pessoas
UF,31,Minas Gerais,2016,Preta ou parda,12 anos ou mais,2668.0,Mil pessoas
UF,31,Minas Gerais,2017,Branca,Sem instrução ou menos de 5 anos,713.0,Mil pessoas
UF,31,Minas Gerais,2017,Branca,5 a 8 anos,1302.0,Mil pessoas
UF,31,Minas Gerais,2017,Branca,9 a 11 anos,633.0,Mil pessoas
UF,31,Minas Gerais,2017,Branca,12 anos ou mais,2701.0,Mil pessoas
UF,31,Minas Gerais,2017,Preta ou parda,Sem instrução ou menos de 5 anos,1458.0,Mil pessoas
UF,31,Minas Gerais,2017,Preta ou parda,5 a 8 anos,2284.0,Mil pessoas
UF,31,Minas Gerais,2017,Preta ou parda,9 a 11 anos,1104.0,Mil pessoas
UF,31,Minas Gerais,2017,Preta ou parda,12 anos ou mais,2905.0,Mil pessoas
UF,31,Minas Gerais,2018,Branca,Sem instrução ou menos de 5 anos,674.0,Mil pessoas
UF,31,Minas Gerais,2018,Branca,5 a 8 anos,1305.0,Mil pessoas
UF,31,Minas Gerais,2018,Branca,9 a 11 anos,615.0,Mil pessoas
UF,31,Minas Gerais,2018,Branca,12 anos ou mais,2962.0,Mil pessoas
UF,31,Minas Gerais,2018,Preta ou parda,Sem instrução ou menos de 5 anos,1447.0,Mil pessoas
UF,31,Minas Gerais,2018,Preta ou parda,5 a 8 anos,2283.0,Mil pessoas
UF,31,Minas Gerais,2018,Preta ou parda,9 a 11 anos,1073.0,Mil pessoas
UF,31,Minas Gerais,2018,Preta ou parda,12 anos ou mais,3076.0,Mil pessoas
UF,31,Minas Gerais,2019,Branca,Sem instrução ou menos de 5 anos,656.0,Mil pessoas
UF,31,Minas Gerais,2019,Branca,5 a 8 anos,1302.0,Mil pessoas
UF,31,Minas Gerais,2019,Branca,9 a 11 anos,620.0,Mil pessoas
UF,31,Minas Gerais,2019,Branca,12 anos ou mais,2977.0,Mil pessoas
UF,31,Minas Gerais,2019,Preta ou parda,Sem instrução ou menos de 5 anos,1470.0,Mil pessoas
UF,31,Minas Gerais,2019,Preta ou parda,5 a 8 anos,2256.0,Mil pessoas
UF,31,Minas Gerais,2019,Preta ou parda,9 a 11 anos,1159.0,Mil pessoas
UF,31,Minas Gerais,2019,Preta ou parda,12 anos ou mais,3215.0,Mil pessoas
UF,31,Minas Gerais,2022,Branca,Sem instrução ou menos de 5 anos,635.0,Mil pessoas
UF,31,Minas Gerais,2022,Branca,5 a 8 anos,1277.0,Mil pessoas
UF,31,Minas Gerais,2022,Branca,9 a 11 anos,667.0,Mil pessoas
UF,31,Minas Gerais,2022,Branca,12 anos ou mais,3348.0,Mil pessoas
UF,31,Minas Gerais,2022,Preta ou parda,Sem instrução ou menos de 5 anos,1381.0,Mil pessoas
UF,31,Minas Gerais,2022,Preta ou parda,5 a 8 anos,2124.0,Mil pessoas
UF,31,Minas Gerais,2022,Preta ou parda,9 a 11 anos,1108.0,Mil pessoas
UF,31,Minas Gerais,2022,Preta ou parda,12 anos ou mais,3628.0,Mil pessoas
UF,31,Minas Gerais,2023,Branca,Sem instrução ou menos de 5 anos,655.0,Mil pessoas
UF,31,Minas Gerais,2023,Branca,5 a 8 anos,1253.0,Mil pessoas
UF,31,Minas Gerais,2023,Branca,9 a 11 anos,641.0,Mil pessoas
UF,31,Minas Gerais,2023,Branca,12 anos ou mais,3410.0,Mil pessoas
UF,31,Minas Gerais,2023,Preta ou parda,Sem instrução ou menos de 5 anos,1349.0,Mil pessoas
UF,31,Minas Gerais,2023,Preta ou parda,5 a 8 anos,2015.0,Mil pessoas
UF,31,Minas Gerais,2023,Preta ou parda,9 a 11 anos,1115.0,Mil pessoas
UF,31,Minas Gerais,2023,Preta ou parda,12 anos ou mais,3866.0,Mil pessoas
UF,31,Minas Gerais,2024,Branca,Sem instrução ou menos de 5 anos,621.0,Mil pessoas
