"Tabela 7427 - Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano, por classes simples de percentual das pessoas em ordem crescente de rendimento domiciliar per capita",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,16,Amapá,Maior que o P20 até o P30,30.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,16,Amapá,Maior que o P30 até o P40,33.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,16,Amapá,Maior que o P40 até o P50,47.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,16,Amapá,Maior que o P50 até o P60,55.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,16,Amapá,Maior que o P60 até o P70,71.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,16,Amapá,Maior que o P70 até o P80,102.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,16,Amapá,Maior que o P80 até o P90,153.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,16,Amapá,Maior que o P90,347.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,16,Amapá,Maior que o P90 até o P95,118.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,16,Amapá,Maior que o P95 até o P99,155.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,16,Amapá,Maior que o P99,75.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,17,Tocantins,Até o P5,4.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,17,Tocantins,Maior que o P5 até o P10,17.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,17,Tocantins,Até o P10,21.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,17,Tocantins,Maior que o P10 até o P20,50.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,17,Tocantins,Maior que o P20 até o P30,74.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,17,Tocantins,Maior que o P30 até o P40,94.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,17,Tocantins,Maior que o P40 até o P50,115.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,17,Tocantins,Maior que o P50 até o P60,135.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,17,Tocantins,Maior que o P60 até o P70,172.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,17,Tocantins,Maior que o P70 até o P80,216.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,17,Tocantins,Maior que o P80 até o P90,281.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,17,Tocantins,Maior que o P90,829.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,17,Tocantins,Maior que o P90 até o P95,222.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,17,Tocantins,Maior que o P95 até o P99,296.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,17,Tocantins,Maior que o P99,311.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,21,Maranhão,Até o P5,6.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,21,Maranhão,Maior que o P5 até o P10,25.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,21,Maranhão,Até o P10,31.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,21,Maranhão,Maior que o P10 até o P20,97.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,21,Maranhão,Maior que o P20 até o P30,169.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,21,Maranhão,Maior que o P30 até o P40,237.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,21,Maranhão,Maior que o P40 até o P50,306.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,21,Maranhão,Maior que o P50 até o P60,378.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,21,Maranhão,Maior que o P60 até o P70,494.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,21,Maranhão,Maior que o P70 até o P80,643.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,21,Maranhão,Maior que o P80 até o P90,894.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,21,Maranhão,Maior que o P90,2130.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,21,Maranhão,Maior que o P90 até o P95,634.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,21,Maranhão,Maior que o P95 até o P99,891.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,21,Maranhão,Maior que o P99,605.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,22,Piauí,Até o P5,12.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,22,Piauí,Maior que o P5 até o P10,21.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,22,Piauí,Até o P10,33.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,22,Piauí,Maior que o P10 até o P20,63.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,22,Piauí,Maior que o P20 até o P30,109.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,22,Piauí,Maior que o P30 até o P40,148.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,22,Piauí,Maior que o P40 até o P50,192.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,22,Piauí,Maior que o P50 até o P60,251.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,22,Piauí,Maior que o P60 até o P70,304.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,22,Piauí,Maior que o P70 até o P80,396.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,22,Piauí,Maior que o P80 até o P90,509.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,22,Piauí,Maior que o P90,1326.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,22,Piauí,Maior que o P90 até o P95,416.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,22,Piauí,Maior que o P95 até o P99,563.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,22,Piauí,Maior que o P99,346.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,23,Ceará,Até o P5,20.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,23,Ceará,Maior que o P5 até o P10,49.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,23,Ceará,Até o P10,69.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,23,Ceará,Maior que o P10 até o P20,188.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,23,Ceará,Maior que o P20 até o P30,309.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,23,Ceará,Maior que o P30 até o P40,404.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,23,Ceará,Maior que o P40 até o P50,541.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,23,Ceará,Maior que o P50 até o P60,667.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,23,Ceará,Maior que o P60 até o P70,837.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,23,Ceará,Maior que o P70 até o P80,1102.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,23,Ceará,Maior que o P80 até o P90,1514.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,23,Ceará,Maior que o P90,4309.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,23,Ceará,Maior que o P90 até o P95,1215.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,23,Ceará,Maior que o P95 até o P99,1792.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,23,Ceará,Maior que o P99,1301.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,24,Rio Grande do Norte,Até o P5,12.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,24,Rio Grande do Norte,Maior que o P5 até o P10,24.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,24,Rio Grande do Norte,Até o P10,36.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,24,Rio Grande do Norte,Maior que o P10 até o P20,84.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,24,Rio Grande do Norte,Maior que o P20 até o P30,122.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,24,Rio Grande do Norte,Maior que o P30 até o P40,168.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,24,Rio Grande do Norte,Maior que o P40 até o P50,212.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,24,Rio Grande do Norte,Maior que o P50 até o P60,281.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,24,Rio Grande do Norte,Maior que o P60 até o P70,349.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,24,Rio Grande do Norte,Maior que o P70 até o P80,469.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,24,Rio Grande do Norte,Maior que o P80 até o P90,777.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,24,Rio Grande do Norte,Maior que o P90,2227.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,24,Rio Grande do Norte,Maior que o P90 até o P95,561.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,24,Rio Grande do Norte,Maior que o P95 até o P99,1141.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,24,Rio Grande do Norte,Maior que o P99,525.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,25,Paraíba,Até o P5,7.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,25,Paraíba,Maior que o P5 até o P10,21.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,25,Paraíba,Até o P10,28.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,25,Paraíba,Maior que o P10 até o P20,78.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,25,Paraíba,Maior que o P20 até o P30,132.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,25,Paraíba,Maior que o P30 até o P40,161.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,25,Paraíba,Maior que o P40 até o P50,221.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,25,Paraíba,Maior que o P50 até o P60,273.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,25,Paraíba,Maior que o P60 até o P70,345.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,25,Paraíba,Maior que o P70 até o P80,442.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,25,Paraíba,Maior que o P80 até o P90,634.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,25,Paraíba,Maior que o P90,1892.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,25,Paraíba,Maior que o P90 até o P95,490.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,25,Paraíba,Maior que o P95 até o P99,770.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,25,Paraíba,Maior que o P99,632.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,26,Pernambuco,Até o P5,10.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,26,Pernambuco,Maior que o P5 até o P10,40.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,26,Pernambuco,Até o P10,50.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,26,Pernambuco,Maior que o P10 até o P20,152.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,26,Pernambuco,Maior que o P20 até o P30,266.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,26,Pernambuco,Maior que o P30 até o P40,392.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,26,Pernambuco,Maior que o P40 até o P50,480.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,26,Pernambuco,Maior que o P50 até o P60,599.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,26,Pernambuco,Maior que o P60 até o P70,755.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,26,Pernambuco,Maior que o P70 até o P80,1000.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,26,Pernambuco,Maior que o P80 até o P90,1350.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,26,Pernambuco,Maior que o P90,4490.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,26,Pernambuco,Maior que o P90 até o P95,1093.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,26,Pernambuco,Maior que o P95 até o P99,1930.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,26,Pernambuco,Maior que o P99,1467.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,27,Alagoas,Até o P5,5.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,27,Alagoas,Maior que o P5 até o P10,17.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,27,Alagoas,Até o P10,23.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,27,Alagoas,Maior que o P10 até o P20,67.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,27,Alagoas,Maior que o P20 até o P30,106.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,27,Alagoas,Maior que o P30 até o P40,136.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,27,Alagoas,Maior que o P40 até o P50,170.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,27,Alagoas,Maior que o P50 até o P60,210.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,27,Alagoas,Maior que o P60 até o P70,264.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,27,Alagoas,Maior que o P70 até o P80,340.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,27,Alagoas,Maior que o P80 até o P90,472.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,27,Alagoas,Maior que o P90,1251.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,27,Alagoas,Maior que o P90 até o P95,359.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,27,Alagoas,Maior que o P95 até o P99,545.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,27,Alagoas,Maior que o P99,346.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,28,Sergipe,Até o P5,5.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,28,Sergipe,Maior que o P5 até o P10,14.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,28,Sergipe,Até o P10,19.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,28,Sergipe,Maior que o P10 até o P20,50.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,28,Sergipe,Maior que o P20 até o P30,78.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,28,Sergipe,Maior que o P30 até o P40,102.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,28,Sergipe,Maior que o P40 até o P50,122.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,28,Sergipe,Maior que o P50 até o P60,163.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,28,Sergipe,Maior que o P60 até o P70,204.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,28,Sergipe,Maior que o P70 até o P80,274.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,28,Sergipe,Maior que o P80 até o P90,375.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,28,Sergipe,Maior que o P90,1194.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,28,Sergipe,Maior que o P90 até o P95,305.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,28,Sergipe,Maior que o P95 até o P99,528.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,28,Sergipe,Maior que o P99,361.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,29,Bahia,Até o P5,14.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,29,Bahia,Maior que o P5 até o P10,72.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,29,Bahia,Até o P10,86.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,29,Bahia,Maior que o P10 até o P20,284.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,29,Bahia,Maior que o P20 até o P30,468.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,29,Bahia,Maior que o P30 até o P40,656.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,29,Bahia,Maior que o P40 até o P50,832.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,29,Bahia,Maior que o P50 até o P60,1029.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,29,Bahia,Maior que o P60 até o P70,1333.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,29,Bahia,Maior que o P70 até o P80,1746.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,29,Bahia,Maior que o P80 até o P90,2292.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,29,Bahia,Maior que o P90,6516.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,29,Bahia,Maior que o P90 até o P95,1843.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,29,Bahia,Maior que o P95 até o P99,2649.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,29,Bahia,Maior que o P99,2023.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,31,Minas Gerais,Até o P5,99.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,31,Minas Gerais,Maior que o P5 até o P10,297.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,31,Minas Gerais,Até o P10,396.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,31,Minas Gerais,Maior que o P10 até o P20,892.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,31,Minas Gerais,Maior que o P20 até o P30,1281.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,31,Minas Gerais,Maior que o P30 até o P40,1632.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,31,Minas Gerais,Maior que o P40 até o P50,2036.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,31,Minas Gerais,Maior que o P50 até o P60,2521.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,31,Minas Gerais,Maior que o P60 até o P70,3053.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,31,Minas Gerais,Maior que o P70 até o P80,3720.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,31,Minas Gerais,Maior que o P80 até o P90,5254.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,31,Minas Gerais,Maior que o P90,12709.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,31,Minas Gerais,Maior que o P90 até o P95,3951.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,31,Minas Gerais,Maior que o P95 até o P99,5478.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,31,Minas Gerais,Maior que o P99,3280.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,32,Espírito Santo,Até o P5,9.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,32,Espírito Santo,Maior que o P5 até o P10,46.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,32,Espírito Santo,Até o P10,55.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,32,Espírito Santo,Maior que o P10 até o P20,150.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,32,Espírito Santo,Maior que o P20 até o P30,228.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,32,Espírito Santo,Maior que o P30 até o P40,293.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,32,Espírito Santo,Maior que o P40 até o P50,363.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,32,Espírito Santo,Maior que o P50 até o P60,462.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,32,Espírito Santo,Maior que o P60 até o P70,550.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,32,Espírito Santo,Maior que o P70 até o P80,687.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,32,Espírito Santo,Maior que o P80 até o P90,1015.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,32,Espírito Santo,Maior que o P90,2490.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,32,Espírito Santo,Maior que o P90 até o P95,786.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,32,Espírito Santo,Maior que o P95 até o P99,1086.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,32,Espírito Santo,Maior que o P99,618.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,33,Rio de Janeiro,Até o P5,14.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,33,Rio de Janeiro,Maior que o P5 até o P10,181.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2021,UF,33,Rio de Janeiro,Até o P10,196.0,Milhões de Reais
