"Tabela 7129 - Pessoas de 14 anos ou mais de idade, por cor ou raça e nível de instrução",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
UF,42,Santa Catarina,2017,Branca,Ensino médio incompleto ou equivalente,323.0,Mil pessoas
UF,42,Santa Catarina,2017,Branca,Ensino médio completo ou equivalente,1274.0,Mil pessoas
UF,42,Santa Catarina,2017,Branca,Ensino superior incompleto ou equivalente,306.0,Mil pessoas
UF,42,Santa Catarina,2017,Branca,Superior completo,793.0,Mil pessoas
UF,42,Santa Catarina,2017,Preta ou parda,Sem instrução,25.0,Mil pessoas
UF,42,Santa Catarina,2017,Preta ou parda,Ensino fundamental incompleto ou equivalente,337.0,Mil pessoas
UF,42,Santa Catarina,2017,Preta ou parda,Ensino fundamental completo ou equivalente,133.0,Mil pessoas
UF,42,Santa Catarina,2017,Preta ou parda,Ensino médio incompleto ou equivalente,83.0,Mil pessoas
UF,42,Santa Catarina,2017,Preta ou parda,Ensino médio completo ou equivalente,223.0,Mil pessoas
UF,42,Santa Catarina,2017,Preta ou parda,Ensino superior incompleto ou equivalente,34.0,Mil pessoas
UF,42,Santa Catarina,2017,Preta ou parda,Superior completo,53.0,Mil pessoas
UF,42,Santa Catarina,2018,Branca,Sem instrução,102.0,Mil pessoas
UF,42,Santa Catarina,2018,Branca,Ensino fundamental incompleto ou equivalente,1336.0,Mil pessoas
UF,42,Santa Catarina,2018,Branca,Ensino fundamental completo ou equivalente,534.0,Mil pessoas
UF,42,Santa Catarina,2018,Branca,Ensino médio incompleto ou equivalente,319.0,Mil pessoas
UF,42,Santa Catarina,2018,Branca,Ensino médio completo ou equivalente,1219.0,Mil pessoas
UF,42,Santa Catarina,2018,Branca,Ensino superior incompleto ou equivalente,327.0,Mil pessoas
UF,42,Santa Catarina,2018,Branca,Superior completo,811.0,Mil pessoas
UF,42,Santa Catarina,2018,Preta ou parda,Sem instrução,43.0,Mil pessoas
UF,42,Santa Catarina,2018,Preta ou parda,Ensino fundamental incompleto ou equivalente,352.0,Mil pessoas
UF,42,Santa Catarina,2018,Preta ou parda,Ensino fundamental completo ou equivalente,160.0,Mil pessoas
UF,42,Santa Catarina,2018,Preta ou parda,Ensino médio incompleto ou equivalente,110.0,Mil pessoas
UF,42,Santa Catarina,2018,Preta ou parda,Ensino médio completo ou equivalente,282.0,Mil pessoas
UF,42,Santa Catarina,2018,Preta ou parda,Ensino superior incompleto ou equivalente,54.0,Mil pessoas
UF,42,Santa Catarina,2018,Preta ou parda,Superior completo,85.0,Mil pessoas
UF,42,Santa Catarina,2019,Branca,Sem instrução,104.0,Mil pessoas
UF,42,Santa Catarina,2019,Branca,Ensino fundamental incompleto ou equivalente,1277.0,Mil pessoas
UF,42,Santa Catarina,2019,Branca,Ensino fundamental completo ou equivalente,542.0,Mil pessoas
UF,42,Santa Catarina,2019,Branca,Ensino médio incompleto ou equivalente,313.0,Mil pessoas
UF,42,Santa Catarina,2019,Branca,Ensino médio completo ou equivalente,1314.0,Mil pessoas
UF,42,Santa Catarina,2019,Branca,Ensino superior incompleto ou equivalente,319.0,Mil pessoas
UF,42,Santa Catarina,2019,Branca,Superior completo,857.0,Mil pessoas
UF,42,Santa Catarina,2019,Preta ou parda,Sem instrução,41.0,Mil pessoas
UF,42,Santa Catarina,2019,Preta ou parda,Ensino fundamental incompleto ou equivalente,359.0,Mil pessoas
UF,42,Santa Catarina,2019,Preta ou parda,Ensino fundamental completo ou equivalente,163.0,Mil pessoas
UF,42,Santa Catarina,2019,Preta ou parda,Ensino médio incompleto ou equivalente,111.0,Mil pessoas
UF,42,Santa Catarina,2019,Preta ou parda,Ensino médio completo ou equivalente,266.0,Mil pessoas
UF,42,Santa Catarina,2019,Preta ou parda,Ensino superior incompleto ou equivalente,53.0,Mil pessoas
UF,42,Santa Catarina,2019,Preta ou parda,Superior completo,73.0,Mil pessoas
UF,42,Santa Catarina,2022,Branca,Sem instrução,116.0,Mil pessoas
UF,42,Santa Catarina,2022,Branca,Ensino fundamental incompleto ou equivalente,1155.0,Mil pessoas
UF,42,Santa Catarina,2022,Branca,Ensino fundamental completo ou equivalente,516.0,Mil pessoas
UF,42,Santa Catarina,2022,Branca,Ensino médio incompleto ou equivalente,343.0,Mil pessoas
UF,42,Santa Catarina,2022,Branca,Ensino médio completo ou equivalente,1378.0,Mil pessoas
UF,42,Santa Catarina,2022,Branca,Ensino superior incompleto ou equivalente,286.0,Mil pessoas
UF,42,Santa Catarina,2022,Branca,Superior completo,939.0,Mil pessoas
UF,42,Santa Catarina,2022,Preta ou parda,Sem instrução,43.0,Mil pessoas
UF,42,Santa Catarina,2022,Preta ou parda,Ensino fundamental incompleto ou equivalente,362.0,Mil pessoas
UF,42,Santa Catarina,2022,Preta ou parda,Ensino fundamental completo ou equivalente,170.0,Mil pessoas
UF,42,Santa Catarina,2022,Preta ou parda,Ensino médio incompleto ou equivalente,117.0,Mil pessoas
UF,42,Santa Catarina,2022,Preta ou parda,Ensino médio completo ou equivalente,358.0,Mil pessoas
UF,42,Santa Catarina,2022,Preta ou parda,Ensino superior incompleto ou equivalente,58.0,Mil pessoas
UF,42,Santa Catarina,2022,Preta ou parda,Superior completo,118.0,Mil pessoas
UF,42,Santa Catarina,2023,Branca,Sem instrução,112.0,Mil pessoas
UF,42,Santa Catarina,2023,Branca,Ensino fundamental incompleto ou equivalente,1178.0,Mil pessoas
UF,42,Santa Catarina,2023,Branca,Ensino fundamental completo ou equivalente,521.0,Mil pessoas
UF,42,Santa Catarina,2023,Branca,Ensino médio incompleto ou equivalente,313.0,Mil pessoas
UF,42,Santa Catarina,2023,Branca,Ensino médio completo ou equivalente,1372.0,Mil pessoas
UF,42,Santa Catarina,2023,Branca,Ensino superior incompleto ou equivalente,278.0,Mil pessoas
UF,42,Santa Catarina,2023,Branca,Superior completo,948.0,Mil pessoas
UF,42,Santa Catarina,2023,Preta ou parda,Sem instrução,45.0,Mil pessoas
UF,42,Santa Catarina,2023,Preta ou parda,Ensino fundamental incompleto ou equivalente,362.0,Mil pessoas
UF,42,Santa Catarina,2023,Preta ou parda,Ensino fundamental completo ou equivalente,163.0,Mil pessoas
UF,42,Santa Catarina,2023,Preta ou parda,Ensino médio incompleto ou equivalente,127.0,Mil pessoas
UF,42,Santa Catarina,2023,Preta ou parda,Ensino médio completo ou equivalente,420.0,Mil pessoas
UF,42,Santa Catarina,2023,Preta ou parda,Ensino superior incompleto ou equivalente,66.0,Mil pessoas
UF,42,Santa Catarina,2023,Preta ou parda,Superior completo,134.0,Mil pessoas
UF,42,Santa Catarina,2024,Branca,Sem instrução,127.0,Mil pessoas
UF,42,Santa Catarina,2024,Branca,Ensino fundamental incompleto ou equivalente,1060.0,Mil pessoas
UF,42,Santa Catarina,2024,Branca,Ensino fundamental completo ou equivalente,508.0,Mil pessoas
UF,42,Santa Catarina,2024,Branca,Ensino médio incompleto ou equivalente,319.0,Mil pessoas
UF,42,Santa Catarina,2024,Branca,Ensino médio completo ou equivalente,1446.0,Mil pessoas
UF,42,Santa Catarina,2024,Branca,Ensino superior incompleto ou equivalente,277.0,Mil pessoas
UF,42,Santa Catarina,2024,Branca,Superior completo,1033.0,Mil pessoas
UF,42,Santa Catarina,2024,Preta ou parda,Sem instrução,43.0,Mil pessoas
UF,42,Santa Catarina,2024,Preta ou parda,Ensino fundamental incompleto ou equivalente,350.0,Mil pessoas
UF,42,Santa Catarina,2024,Preta ou parda,Ensino fundamental completo ou equivalente,185.0,Mil pessoas
UF,42,Santa Catarina,2024,Preta ou parda,Ensino médio incompleto ou equivalente,129.0,Mil pessoas
UF,42,Santa Catarina,2024,Preta ou parda,Ensino médio completo ou equivalente,461.0,Mil pessoas
UF,42,Santa Catarina,2024,Preta ou parda,Ensino superior incompleto ou equivalente,62.0,Mil pessoas
UF,42,Santa Catarina,2024,Preta ou parda,Superior completo,146.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Branca,Sem instrução,174.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Branca,Ensino fundamental incompleto ou equivalente,2444.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Branca,Ensino fundamental completo ou equivalente,837.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Branca,Ensino médio incompleto ou equivalente,550.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Branca,Ensino médio completo ou equivalente,1889.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Branca,Ensino superior incompleto ou equivalente,555.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Branca,Superior completo,1131.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Preta ou parda,Sem instrução,66.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Preta ou parda,Ensino fundamental incompleto ou equivalente,662.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Preta ou parda,Ensino fundamental completo ou equivalente,218.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Preta ou parda,Ensino médio incompleto ou equivalente,158.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Preta ou parda,Ensino médio completo ou equivalente,358.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Preta ou parda,Ensino superior incompleto ou equivalente,59.0,Mil pessoas
UF,43,Rio Grande do Sul,2016,Preta ou parda,Superior completo,84.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Branca,Sem instrução,136.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Branca,Ensino fundamental incompleto ou equivalente,2419.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Branca,Ensino fundamental completo ou equivalente,815.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Branca,Ensino médio incompleto ou equivalente,518.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Branca,Ensino médio completo ou equivalente,1878.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Branca,Ensino superior incompleto ou equivalente,602.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Branca,Superior completo,1144.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Preta ou parda,Sem instrução,67.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Preta ou parda,Ensino fundamental incompleto ou equivalente,708.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Preta ou parda,Ensino fundamental completo ou equivalente,261.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Preta ou parda,Ensino médio incompleto ou equivalente,160.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Preta ou parda,Ensino médio completo ou equivalente,346.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Preta ou parda,Ensino superior incompleto ou equivalente,70.0,Mil pessoas
UF,43,Rio Grande do Sul,2017,Preta ou parda,Superior completo,78.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Branca,Sem instrução,132.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Branca,Ensino fundamental incompleto ou equivalente,2385.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Branca,Ensino fundamental completo ou equivalente,810.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Branca,Ensino médio incompleto ou equivalente,534.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Branca,Ensino médio completo ou equivalente,1819.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Branca,Ensino superior incompleto ou equivalente,575.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Branca,Superior completo,1180.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Preta ou parda,Sem instrução,69.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Preta ou parda,Ensino fundamental incompleto ou equivalente,730.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Preta ou parda,Ensino fundamental completo ou equivalente,263.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Preta ou parda,Ensino médio incompleto ou equivalente,161.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Preta ou parda,Ensino médio completo ou equivalente,418.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Preta ou parda,Ensino superior incompleto ou equivalente,78.0,Mil pessoas
UF,43,Rio Grande do Sul,2018,Preta ou parda,Superior completo,95.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Branca,Sem instrução,110.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Branca,Ensino fundamental incompleto ou equivalente,2240.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Branca,Ensino fundamental completo ou equivalente,778.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Branca,Ensino médio incompleto ou equivalente,529.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Branca,Ensino médio completo ou equivalente,1992.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Branca,Ensino superior incompleto ou equivalente,595.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Branca,Superior completo,1236.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Preta ou parda,Sem instrução,58.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Preta ou parda,Ensino fundamental incompleto ou equivalente,698.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Preta ou parda,Ensino fundamental completo ou equivalente,254.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Preta ou parda,Ensino médio incompleto ou equivalente,170.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Preta ou parda,Ensino médio completo ou equivalente,472.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Preta ou parda,Ensino superior incompleto ou equivalente,97.0,Mil pessoas
UF,43,Rio Grande do Sul,2019,Preta ou parda,Superior completo,120.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Branca,Sem instrução,128.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Branca,Ensino fundamental incompleto ou equivalente,2106.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Branca,Ensino fundamental completo ou equivalente,796.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Branca,Ensino médio incompleto ou equivalente,533.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Branca,Ensino médio completo ou equivalente,1998.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Branca,Ensino superior incompleto ou equivalente,544.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Branca,Superior completo,1460.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Preta ou parda,Sem instrução,62.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Preta ou parda,Ensino fundamental incompleto ou equivalente,678.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Preta ou parda,Ensino fundamental completo ou equivalente,254.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Preta ou parda,Ensino médio incompleto ou equivalente,211.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Preta ou parda,Ensino médio completo ou equivalente,491.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Preta ou parda,Ensino superior incompleto ou equivalente,97.0,Mil pessoas
UF,43,Rio Grande do Sul,2022,Preta ou parda,Superior completo,132.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Branca,Sem instrução,140.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Branca,Ensino fundamental incompleto ou equivalente,2032.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Branca,Ensino fundamental completo ou equivalente,683.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Branca,Ensino médio incompleto ou equivalente,568.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Branca,Ensino médio completo ou equivalente,1984.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Branca,Ensino superior incompleto ou equivalente,540.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Branca,Superior completo,1380.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Preta ou parda,Sem instrução,71.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Preta ou parda,Ensino fundamental incompleto ou equivalente,685.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Preta ou parda,Ensino fundamental completo ou equivalente,250.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Preta ou parda,Ensino médio incompleto ou equivalente,237.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Preta ou parda,Ensino médio completo ou equivalente,586.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Preta ou parda,Ensino superior incompleto ou equivalente,124.0,Mil pessoas
UF,43,Rio Grande do Sul,2023,Preta ou parda,Superior completo,168.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Branca,Sem instrução,132.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Branca,Ensino fundamental incompleto ou equivalente,1902.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Branca,Ensino fundamental completo ou equivalente,687.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Branca,Ensino médio incompleto ou equivalente,508.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Branca,Ensino médio completo ou equivalente,2072.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Branca,Ensino superior incompleto ou equivalente,574.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Branca,Superior completo,1492.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Preta ou parda,Sem instrução,63.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Preta ou parda,Ensino fundamental incompleto ou equivalente,698.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Preta ou parda,Ensino fundamental completo ou equivalente,240.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Preta ou parda,Ensino médio incompleto ou equivalente,225.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Preta ou parda,Ensino médio completo ou equivalente,595.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Preta ou parda,Ensino superior incompleto ou equivalente,114.0,Mil pessoas
UF,43,Rio Grande do Sul,2024,Preta ou parda,Superior completo,210.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Branca,Sem instrução,34.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Branca,Ensino fundamental incompleto ou equivalente,260.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Branca,Ensino fundamental completo ou equivalente,83.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Branca,Ensino médio incompleto ou equivalente,65.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Branca,Ensino médio completo ou equivalente,198.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Branca,Ensino superior incompleto ou equivalente,72.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Branca,Superior completo,143.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Preta ou parda,Sem instrução,63.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Preta ou parda,Ensino fundamental incompleto ou equivalente,460.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Preta ou parda,Ensino fundamental completo ou equivalente,124.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Preta ou parda,Ensino médio incompleto ou equivalente,100.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Preta ou parda,Ensino médio completo ou equivalente,249.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Preta ou parda,Ensino superior incompleto ou equivalente,58.0,Mil pessoas
UF,50,Mato Grosso do Sul,2016,Preta ou parda,Superior completo,90.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Branca,Sem instrução,28.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Branca,Ensino fundamental incompleto ou equivalente,251.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Branca,Ensino fundamental completo ou equivalente,84.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Branca,Ensino médio incompleto ou equivalente,67.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Branca,Ensino médio completo ou equivalente,222.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Branca,Ensino superior incompleto ou equivalente,70.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Branca,Superior completo,175.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Preta ou parda,Sem instrução,55.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Preta ou parda,Ensino fundamental incompleto ou equivalente,449.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Preta ou parda,Ensino fundamental completo ou equivalente,115.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Preta ou parda,Ensino médio incompleto ou equivalente,102.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Preta ou parda,Ensino médio completo ou equivalente,251.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Preta ou parda,Ensino superior incompleto ou equivalente,56.0,Mil pessoas
UF,50,Mato Grosso do Sul,2017,Preta ou parda,Superior completo,108.0,Mil pessoas
UF,50,Mato Grosso do Sul,2018,Branca,Sem instrução,30.0,Mil pessoas
UF,50,Mato Grosso do Sul,2018,Branca,Ensino fundamental incompleto ou equivalente,254.0,Mil pessoas
UF,50,Mato Grosso do Sul,2018,Branca,Ensino fundamental completo ou equivalente,75.0,Mil pessoas
UF,50,Mato Grosso do Sul,2018,Branca,Ensino médio incompleto ou equivalente,79.0,Mil pessoas
UF,50,Mato Grosso do Sul,2018,Branca,Ensino médio completo ou equivalente,216.0,Mil pessoas
UF,50,Mato Grosso do Sul,2018,Branca,Ensino superior incompleto ou equivalente,67.0,Mil pessoas
UF,50,Mato Grosso do Sul,2018,Branca,Superior completo,196.0,Mil pessoas
UF,50,Mato Grosso do Sul,2018,Preta ou parda,Sem instrução,48.0,Mil pessoas
UF,50,Mato Grosso do Sul,2018,Preta ou parda,Ensino fundamental incompleto ou equivalente,432.0,Mil pessoas
UF,50,Mato Grosso do Sul,2018,Preta ou parda,Ensino fundamental completo ou equivalente,117.0,Mil pessoas
UF,50,Mato Grosso do Sul,2018,Preta ou parda,Ensino médio incompleto ou equivalente,109.0,Mil pessoas
UF,50,Mato Grosso do Sul,2018,Preta ou parda,Ensino médio completo ou equivalente,266.0,Mil pessoas
UF,50,Mato Grosso do Sul,2018,Preta ou parda,Ensino superior incompleto ou equivalente,51.0,Mil pessoas
UF,50,Mato Grosso do Sul,2018,Preta ou parda,Superior completo,98.0,Mil pessoas
UF,50,Mato Grosso do Sul,2019,Branca,Sem instrução,25.0,Mil pessoas
UF,50,Mato Grosso do Sul,2019,Branca,Ensino fundamental incompleto ou equivalente,244.0,Mil pessoas
UF,50,Mato Grosso do Sul,2019,Branca,Ensino fundamental completo ou equivalente,72.0,Mil pessoas
UF,50,Mato Grosso do Sul,2019,Branca,Ensino médio incompleto ou equivalente,69.0,Mil pessoas
UF,50,Mato Grosso do Sul,2019,Branca,Ensino médio completo ou equivalente,220.0,Mil pessoas
UF,50,Mato Grosso do Sul,2019,Branca,Ensino superior incompleto ou equivalente,65.0,Mil pessoas
UF,50,Mato Grosso do Sul,2019,Branca,Superior completo,196.0,Mil pessoas
UF,50,Mato Grosso do Sul,2019,Preta ou parda,Sem instrução,51.0,Mil pessoas
UF,50,Mato Grosso do Sul,2019,Preta ou parda,Ensino fundamental incompleto ou equivalente,432.0,Mil pessoas
UF,50,Mato Grosso do Sul,2019,Preta ou parda,Ensino fundamental completo ou equivalente,120.0,Mil pessoas
UF,50,Mato Grosso do Sul,2019,Preta ou parda,Ensino médio incompleto ou equivalente,114.0,Mil pessoas
UF,50,Mato Grosso do Sul,2019,Preta ou parda,Ensino médio completo ou equivalente,272.0,Mil pessoas
UF,50,Mato Grosso do Sul,2019,Preta ou parda,Ensino superior incompleto ou equivalente,63.0,Mil pessoas
UF,50,Mato Grosso do Sul,2019,Preta ou parda,Superior completo,121.0,Mil pessoas
UF,50,Mato Grosso do Sul,2022,Branca,Sem instrução,31.0,Mil pessoas
UF,50,Mato Grosso do Sul,2022,Branca,Ensino fundamental incompleto ou equivalente,207.0,Mil pessoas
UF,50,Mato Grosso do Sul,2022,Branca,Ensino fundamental completo ou equivalente,72.0,Mil pessoas
UF,50,Mato Grosso do Sul,2022,Branca,Ensino médio incompleto ou equivalente,62.0,Mil pessoas
UF,50,Mato Grosso do Sul,2022,Branca,Ensino médio completo ou equivalente,243.0,Mil pessoas
UF,50,Mato Grosso do Sul,2022,Branca,Ensino superior incompleto ou equivalente,64.0,Mil pessoas
UF,50,Mato Grosso do Sul,2022,Branca,Superior completo,228.0,Mil pessoas
UF,50,Mato Grosso do Sul,2022,Preta ou parda,Sem instrução,55.0,Mil pessoas
UF,50,Mato Grosso do Sul,2022,Preta ou parda,Ensino fundamental incompleto ou equivalente,382.0,Mil pessoas
UF,50,Mato Grosso do Sul,2022,Preta ou parda,Ensino fundamental completo ou equivalente,111.0,Mil pessoas
UF,50,Mato Grosso do Sul,2022,Preta ou parda,Ensino médio incompleto ou equivalente,128.0,Mil pessoas
UF,50,Mato Grosso do Sul,2022,Preta ou parda,Ensino médio completo ou equivalente,340.0,Mil pessoas
UF,50,Mato Grosso do Sul,2022,Preta ou parda,Ensino superior incompleto ou equivalente,64.0,Mil pessoas
UF,50,Mato Grosso do Sul,2022,Preta ou parda,Superior completo,145.0,Mil pessoas
UF,50,Mato Grosso do Sul,2023,Branca,Sem instrução,26.0,Mil pessoas
UF,50,Mato Grosso do Sul,2023,Branca,Ensino fundamental incompleto ou equivalente,214.0,Mil pessoas
UF,50,Mato Grosso do Sul,2023,Branca,Ensino fundamental completo ou equivalente,72.0,Mil pessoas
UF,50,Mato Grosso do Sul,2023,Branca,Ensino médio incompleto ou equivalente,65.0,Mil pessoas
UF,50,Mato Grosso do Sul,2023,Branca,Ensino médio completo ou equivalente,248.0,Mil pessoas
UF,50,Mato Grosso do Sul,2023,Branca,Ensino superior incompleto ou equivalente,73.0,Mil pessoas
UF,50,Mato Grosso do Sul,2023,Branca,Superior completo,251.0,Mil pessoas
UF,50,Mato Grosso do Sul,2023,Preta ou parda,Sem instrução,51.0,Mil pessoas
UF,50,Mato Grosso do Sul,2023,Preta ou parda,Ensino fundamental incompleto ou equivalente,384.0,Mil pessoas
UF,50,Mato Grosso do Sul,2023,Preta ou parda,Ensino fundamental completo ou equivalente,110.0,Mil pessoas
UF,50,Mato Grosso do Sul,2023,Preta ou parda,Ensino médio incompleto ou equivalente,120.0,Mil pessoas
UF,50,Mato Grosso do Sul,2023,Preta ou parda,Ensino médio completo ou equivalente,326.0,Mil pessoas
UF,50,Mato Grosso do Sul,2023,Preta ou parda,Ensino superior incompleto ou equivalente,86.0,Mil pessoas
UF,50,Mato Grosso do Sul,2023,Preta ou parda,Superior completo,170.0,Mil pessoas
UF,50,Mato Grosso do Sul,2024,Branca,Sem instrução,21.0,Mil pessoas
UF,50,Mato Grosso do Sul,2024,Branca,Ensino fundamental incompleto ou equivalente,205.0,Mil pessoas
UF,50,Mato Grosso do Sul,2024,Branca,Ensino fundamental completo ou equivalente,70.0,Mil pessoas
UF,50,Mato Grosso do Sul,2024,Branca,Ensino médio incompleto ou equivalente,65.0,Mil pessoas
UF,50,Mato Grosso do Sul,2024,Branca,Ensino médio completo ou equivalente,239.0,Mil pessoas
UF,50,Mato Grosso do Sul,2024,Branca,Ensino superior incompleto ou equivalente,69.0,Mil pessoas
UF,50,Mato Grosso do Sul,2024,Branca,Superior completo,242.0,Mil pessoas
UF,50,Mato Grosso do Sul,2024,Preta ou parda,Sem instrução,51.0,Mil pessoas
UF,50,Mato Grosso do Sul,2024,Preta ou parda,Ensino fundamental incompleto ou equivalente,383.0,Mil pessoas
UF,50,Mato Grosso do Sul,2024,Preta ou parda,Ensino fundamental completo ou equivalente,116.0,Mil pessoas
UF,50,Mato Grosso do Sul,2024,Preta ou parda,Ensino médio incompleto ou equivalente,119.0,Mil pessoas
