"Tabela 7126 - Número médio de anos de estudo das pessoas de 15 anos ou mais, por sexo e grupo de idade",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
UF,35,São Paulo,2019,Mulheres,18 a 24 anos,12.5,%
UF,35,São Paulo,2019,Mulheres,25 anos ou mais,10.7,%
UF,35,São Paulo,2019,Mulheres,25 a 39 anos,12.6,%
UF,35,São Paulo,2019,Mulheres,40 a 59 anos,10.8,%
UF,35,São Paulo,2019,Mulheres,60 anos ou mais,7.6,%
UF,35,São Paulo,2022,Homens,15 anos ou mais,11.0,%
UF,35,São Paulo,2022,Homens,15 a 17 anos,9.7,%
UF,35,São Paulo,2022,Homens,18 a 29 anos,12.0,%
UF,35,São Paulo,2022,Homens,18 a 24 anos,12.2,%
UF,35,São Paulo,2022,Homens,25 anos ou mais,11.0,%
UF,35,São Paulo,2022,Homens,25 a 39 anos,12.4,%
UF,35,São Paulo,2022,Homens,40 a 59 anos,10.9,%
UF,35,São Paulo,2022,Homens,60 anos ou mais,8.6,%
UF,35,São Paulo,2022,Mulheres,15 anos ou mais,11.0,%
UF,35,São Paulo,2022,Mulheres,15 a 17 anos,9.6,%
UF,35,São Paulo,2022,Mulheres,18 a 29 anos,12.4,%
UF,35,São Paulo,2022,Mulheres,18 a 24 anos,12.7,%
UF,35,São Paulo,2022,Mulheres,25 anos ou mais,10.9,%
UF,35,São Paulo,2022,Mulheres,25 a 39 anos,12.9,%
UF,35,São Paulo,2022,Mulheres,40 a 59 anos,11.1,%
UF,35,São Paulo,2022,Mulheres,60 anos ou mais,7.8,%
UF,35,São Paulo,2023,Homens,15 anos ou mais,11.0,%
UF,35,São Paulo,2023,Homens,15 a 17 anos,9.4,%
UF,35,São Paulo,2023,Homens,18 a 29 anos,12.0,%
UF,35,São Paulo,2023,Homens,18 a 24 anos,12.2,%
UF,35,São Paulo,2023,Homens,25 anos ou mais,10.9,%
UF,35,São Paulo,2023,Homens,25 a 39 anos,12.3,%
UF,35,São Paulo,2023,Homens,40 a 59 anos,10.9,%
UF,35,São Paulo,2023,Homens,60 anos ou mais,8.6,%
UF,35,São Paulo,2023,Mulheres,15 anos ou mais,11.0,%
UF,35,São Paulo,2023,Mulheres,15 a 17 anos,9.7,%
UF,35,São Paulo,2023,Mulheres,18 a 29 anos,12.3,%
UF,35,São Paulo,2023,Mulheres,18 a 24 anos,12.6,%
UF,35,São Paulo,2023,Mulheres,25 anos ou mais,10.9,%
UF,35,São Paulo,2023,Mulheres,25 a 39 anos,12.8,%
UF,35,São Paulo,2023,Mulheres,40 a 59 anos,11.1,%
UF,35,São Paulo,2023,Mulheres,60 anos ou mais,8.1,%
UF,35,São Paulo,2024,Homens,15 anos ou mais,11.0,%
UF,35,São Paulo,2024,Homens,15 a 17 anos,9.4,%
UF,35,São Paulo,2024,Homens,18 a 29 anos,12.0,%
UF,35,São Paulo,2024,Homens,18 a 24 anos,12.2,%
UF,35,São Paulo,2024,Homens,25 anos ou mais,11.0,%
UF,35,São Paulo,2024,Homens,25 a 39 anos,12.4,%
UF,35,São Paulo,2024,Homens,40 a 59 anos,11.0,%
UF,35,São Paulo,2024,Homens,60 anos ou mais,8.8,%
UF,35,São Paulo,2024,Mulheres,15 anos ou mais,11.0,%
UF,35,São Paulo,2024,Mulheres,15 a 17 anos,9.6,%
UF,35,São Paulo,2024,Mulheres,18 a 29 anos,12.4,%
UF,35,São Paulo,2024,Mulheres,18 a 24 anos,12.7,%
UF,35,São Paulo,2024,Mulheres,25 anos ou mais,10.9,%
UF,35,São Paulo,2024,Mulheres,25 a 39 anos,12.8,%
UF,35,São Paulo,2024,Mulheres,40 a 59 anos,11.3,%
UF,35,São Paulo,2024,Mulheres,60 anos ou mais,8.2,%
UF,41,Paraná,2016,Homens,15 anos ou mais,9.4,%
UF,41,Paraná,2016,Homens,15 a 17 anos,9.0,%
UF,41,Paraná,2016,Homens,18 a 29 anos,10.8,%
UF,41,Paraná,2016,Homens,18 a 24 anos,10.9,%
UF,41,Paraná,2016,Homens,25 anos ou mais,9.2,%
UF,41,Paraná,2016,Homens,25 a 39 anos,11.1,%
UF,41,Paraná,2016,Homens,40 a 59 anos,8.9,%
UF,41,Paraná,2016,Homens,60 anos ou mais,6.1,%
UF,41,Paraná,2016,Mulheres,15 anos ou mais,9.6,%
UF,41,Paraná,2016,Mulheres,15 a 17 anos,9.6,%
UF,41,Paraná,2016,Mulheres,18 a 29 anos,11.6,%
UF,41,Paraná,2016,Mulheres,18 a 24 anos,11.9,%
UF,41,Paraná,2016,Mulheres,25 anos ou mais,9.3,%
UF,41,Paraná,2016,Mulheres,25 a 39 anos,11.6,%
UF,41,Paraná,2016,Mulheres,40 a 59 anos,9.1,%
UF,41,Paraná,2016,Mulheres,60 anos ou mais,5.6,%
UF,41,Paraná,2017,Homens,15 anos ou mais,9.5,%
UF,41,Paraná,2017,Homens,15 a 17 anos,9.1,%
UF,41,Paraná,2017,Homens,18 a 29 anos,10.9,%
UF,41,Paraná,2017,Homens,18 a 24 anos,11.1,%
UF,41,Paraná,2017,Homens,25 anos ou mais,9.3,%
UF,41,Paraná,2017,Homens,25 a 39 anos,11.2,%
UF,41,Paraná,2017,Homens,40 a 59 anos,9.0,%
UF,41,Paraná,2017,Homens,60 anos ou mais,6.3,%
UF,41,Paraná,2017,Mulheres,15 anos ou mais,9.7,%
UF,41,Paraná,2017,Mulheres,15 a 17 anos,9.8,%
UF,41,Paraná,2017,Mulheres,18 a 29 anos,11.7,%
UF,41,Paraná,2017,Mulheres,18 a 24 anos,11.9,%
UF,41,Paraná,2017,Mulheres,25 anos ou mais,9.4,%
UF,41,Paraná,2017,Mulheres,25 a 39 anos,11.7,%
UF,41,Paraná,2017,Mulheres,40 a 59 anos,9.3,%
UF,41,Paraná,2017,Mulheres,60 anos ou mais,5.7,%
UF,41,Paraná,2018,Homens,15 anos ou mais,9.7,%
UF,41,Paraná,2018,Homens,15 a 17 anos,9.1,%
UF,41,Paraná,2018,Homens,18 a 29 anos,11.2,%
UF,41,Paraná,2018,Homens,18 a 24 anos,11.3,%
UF,41,Paraná,2018,Homens,25 anos ou mais,9.5,%
UF,41,Paraná,2018,Homens,25 a 39 anos,11.4,%
UF,41,Paraná,2018,Homens,40 a 59 anos,9.1,%
UF,41,Paraná,2018,Homens,60 anos ou mais,6.3,%
UF,41,Paraná,2018,Mulheres,15 anos ou mais,9.8,%
UF,41,Paraná,2018,Mulheres,15 a 17 anos,9.7,%
UF,41,Paraná,2018,Mulheres,18 a 29 anos,11.8,%
UF,41,Paraná,2018,Mulheres,18 a 24 anos,12.0,%
UF,41,Paraná,2018,Mulheres,25 anos ou mais,9.5,%
UF,41,Paraná,2018,Mulheres,25 a 39 anos,11.9,%
UF,41,Paraná,2018,Mulheres,40 a 59 anos,9.5,%
UF,41,Paraná,2018,Mulheres,60 anos ou mais,5.9,%
UF,41,Paraná,2019,Homens,15 anos ou mais,9.9,%
UF,41,Paraná,2019,Homens,15 a 17 anos,9.2,%
UF,41,Paraná,2019,Homens,18 a 29 anos,11.3,%
UF,41,Paraná,2019,Homens,18 a 24 anos,11.4,%
UF,41,Paraná,2019,Homens,25 anos ou mais,9.7,%
UF,41,Paraná,2019,Homens,25 a 39 anos,11.4,%
UF,41,Paraná,2019,Homens,40 a 59 anos,9.4,%
UF,41,Paraná,2019,Homens,60 anos ou mais,6.8,%
UF,41,Paraná,2019,Mulheres,15 anos ou mais,10.1,%
UF,41,Paraná,2019,Mulheres,15 a 17 anos,9.8,%
UF,41,Paraná,2019,Mulheres,18 a 29 anos,12.0,%
UF,41,Paraná,2019,Mulheres,18 a 24 anos,12.2,%
UF,41,Paraná,2019,Mulheres,25 anos ou mais,9.8,%
UF,41,Paraná,2019,Mulheres,25 a 39 anos,12.1,%
UF,41,Paraná,2019,Mulheres,40 a 59 anos,9.8,%
UF,41,Paraná,2019,Mulheres,60 anos ou mais,6.3,%
UF,41,Paraná,2022,Homens,15 anos ou mais,10.0,%
UF,41,Paraná,2022,Homens,15 a 17 anos,9.5,%
UF,41,Paraná,2022,Homens,18 a 29 anos,11.5,%
UF,41,Paraná,2022,Homens,18 a 24 anos,11.5,%
UF,41,Paraná,2022,Homens,25 anos ou mais,9.8,%
UF,41,Paraná,2022,Homens,25 a 39 anos,11.6,%
UF,41,Paraná,2022,Homens,40 a 59 anos,9.7,%
UF,41,Paraná,2022,Homens,60 anos ou mais,6.8,%
UF,41,Paraná,2022,Mulheres,15 anos ou mais,10.2,%
UF,41,Paraná,2022,Mulheres,15 a 17 anos,9.9,%
UF,41,Paraná,2022,Mulheres,18 a 29 anos,12.1,%
UF,41,Paraná,2022,Mulheres,18 a 24 anos,12.3,%
UF,41,Paraná,2022,Mulheres,25 anos ou mais,10.0,%
UF,41,Paraná,2022,Mulheres,25 a 39 anos,12.4,%
UF,41,Paraná,2022,Mulheres,40 a 59 anos,10.0,%
UF,41,Paraná,2022,Mulheres,60 anos ou mais,6.4,%
UF,41,Paraná,2023,Homens,15 anos ou mais,10.1,%
UF,41,Paraná,2023,Homens,15 a 17 anos,9.4,%
UF,41,Paraná,2023,Homens,18 a 29 anos,11.5,%
UF,41,Paraná,2023,Homens,18 a 24 anos,11.6,%
UF,41,Paraná,2023,Homens,25 anos ou mais,9.9,%
UF,41,Paraná,2023,Homens,25 a 39 anos,11.7,%
UF,41,Paraná,2023,Homens,40 a 59 anos,9.8,%
UF,41,Paraná,2023,Homens,60 anos ou mais,6.9,%
UF,41,Paraná,2023,Mulheres,15 anos ou mais,10.3,%
UF,41,Paraná,2023,Mulheres,15 a 17 anos,9.5,%
UF,41,Paraná,2023,Mulheres,18 a 29 anos,12.1,%
UF,41,Paraná,2023,Mulheres,18 a 24 anos,12.4,%
UF,41,Paraná,2023,Mulheres,25 anos ou mais,10.0,%
UF,41,Paraná,2023,Mulheres,25 a 39 anos,12.4,%
UF,41,Paraná,2023,Mulheres,40 a 59 anos,10.1,%
UF,41,Paraná,2023,Mulheres,60 anos ou mais,6.7,%
UF,41,Paraná,2024,Homens,15 anos ou mais,10.1,%
UF,41,Paraná,2024,Homens,15 a 17 anos,9.4,%
UF,41,Paraná,2024,Homens,18 a 29 anos,11.5,%
UF,41,Paraná,2024,Homens,18 a 24 anos,11.7,%
UF,41,Paraná,2024,Homens,25 anos ou mais,10.0,%
UF,41,Paraná,2024,Homens,25 a 39 anos,11.8,%
UF,41,Paraná,2024,Homens,40 a 59 anos,9.9,%
UF,41,Paraná,2024,Homens,60 anos ou mais,7.2,%
UF,41,Paraná,2024,Mulheres,15 anos ou mais,10.3,%
UF,41,Paraná,2024,Mulheres,15 a 17 anos,9.6,%
UF,41,Paraná,2024,Mulheres,18 a 29 anos,11.9,%
UF,41,Paraná,2024,Mulheres,18 a 24 anos,12.3,%
UF,41,Paraná,2024,Mulheres,25 anos ou mais,10.1,%
UF,41,Paraná,2024,Mulheres,25 a 39 anos,12.5,%
UF,41,Paraná,2024,Mulheres,40 a 59 anos,10.3,%
UF,41,Paraná,2024,Mulheres,60 anos ou mais,6.9,%
UF,42,Santa Catarina,2016,Homens,15 anos ou mais,9.6,%
UF,42,Santa Catarina,2016,Homens,15 a 17 anos,9.1,%
UF,42,Santa Catarina,2016,Homens,18 a 29 anos,11.0,%
UF,42,Santa Catarina,2016,Homens,18 a 24 anos,11.2,%
UF,42,Santa Catarina,2016,Homens,25 anos ou mais,9.3,%
UF,42,Santa Catarina,2016,Homens,25 a 39 anos,11.2,%
UF,42,Santa Catarina,2016,Homens,40 a 59 anos,8.8,%
UF,42,Santa Catarina,2016,Homens,60 anos ou mais,6.5,%
UF,42,Santa Catarina,2016,Mulheres,15 anos ou mais,9.7,%
UF,42,Santa Catarina,2016,Mulheres,15 a 17 anos,9.6,%
UF,42,Santa Catarina,2016,Mulheres,18 a 29 anos,11.9,%
UF,42,Santa Catarina,2016,Mulheres,18 a 24 anos,12.0,%
UF,42,Santa Catarina,2016,Mulheres,25 anos ou mais,9.3,%
UF,42,Santa Catarina,2016,Mulheres,25 a 39 anos,11.7,%
UF,42,Santa Catarina,2016,Mulheres,40 a 59 anos,8.9,%
UF,42,Santa Catarina,2016,Mulheres,60 anos ou mais,5.9,%
UF,42,Santa Catarina,2017,Homens,15 anos ou mais,9.9,%
UF,42,Santa Catarina,2017,Homens,15 a 17 anos,9.2,%
UF,42,Santa Catarina,2017,Homens,18 a 29 anos,11.3,%
UF,42,Santa Catarina,2017,Homens,18 a 24 anos,11.4,%
UF,42,Santa Catarina,2017,Homens,25 anos ou mais,9.7,%
UF,42,Santa Catarina,2017,Homens,25 a 39 anos,11.4,%
UF,42,Santa Catarina,2017,Homens,40 a 59 anos,9.3,%
UF,42,Santa Catarina,2017,Homens,60 anos ou mais,6.9,%
UF,42,Santa Catarina,2017,Mulheres,15 anos ou mais,10.0,%
UF,42,Santa Catarina,2017,Mulheres,15 a 17 anos,9.6,%
UF,42,Santa Catarina,2017,Mulheres,18 a 29 anos,12.0,%
UF,42,Santa Catarina,2017,Mulheres,18 a 24 anos,12.2,%
UF,42,Santa Catarina,2017,Mulheres,25 anos ou mais,9.7,%
UF,42,Santa Catarina,2017,Mulheres,25 a 39 anos,12.1,%
UF,42,Santa Catarina,2017,Mulheres,40 a 59 anos,9.3,%
UF,42,Santa Catarina,2017,Mulheres,60 anos ou mais,6.3,%
UF,42,Santa Catarina,2018,Homens,15 anos ou mais,10.0,%
UF,42,Santa Catarina,2018,Homens,15 a 17 anos,9.2,%
UF,42,Santa Catarina,2018,Homens,18 a 29 anos,11.4,%
UF,42,Santa Catarina,2018,Homens,18 a 24 anos,11.6,%
UF,42,Santa Catarina,2018,Homens,25 anos ou mais,9.8,%
UF,42,Santa Catarina,2018,Homens,25 a 39 anos,11.6,%
UF,42,Santa Catarina,2018,Homens,40 a 59 anos,9.3,%
UF,42,Santa Catarina,2018,Homens,60 anos ou mais,6.8,%
UF,42,Santa Catarina,2018,Mulheres,15 anos ou mais,10.1,%
UF,42,Santa Catarina,2018,Mulheres,15 a 17 anos,9.6,%
UF,42,Santa Catarina,2018,Mulheres,18 a 29 anos,12.0,%
UF,42,Santa Catarina,2018,Mulheres,18 a 24 anos,12.3,%
UF,42,Santa Catarina,2018,Mulheres,25 anos ou mais,9.9,%
UF,42,Santa Catarina,2018,Mulheres,25 a 39 anos,12.3,%
UF,42,Santa Catarina,2018,Mulheres,40 a 59 anos,9.6,%
UF,42,Santa Catarina,2018,Mulheres,60 anos ou mais,6.2,%
UF,42,Santa Catarina,2019,Homens,15 anos ou mais,10.1,%
UF,42,Santa Catarina,2019,Homens,15 a 17 anos,9.1,%
UF,42,Santa Catarina,2019,Homens,18 a 29 anos,11.5,%
UF,42,Santa Catarina,2019,Homens,18 a 24 anos,11.7,%
UF,42,Santa Catarina,2019,Homens,25 anos ou mais,9.9,%
UF,42,Santa Catarina,2019,Homens,25 a 39 anos,11.7,%
UF,42,Santa Catarina,2019,Homens,40 a 59 anos,9.5,%
UF,42,Santa Catarina,2019,Homens,60 anos ou mais,6.9,%
UF,42,Santa Catarina,2019,Mulheres,15 anos ou mais,10.2,%
UF,42,Santa Catarina,2019,Mulheres,15 a 17 anos,9.6,%
UF,42,Santa Catarina,2019,Mulheres,18 a 29 anos,12.1,%
UF,42,Santa Catarina,2019,Mulheres,18 a 24 anos,12.3,%
UF,42,Santa Catarina,2019,Mulheres,25 anos ou mais,9.9,%
UF,42,Santa Catarina,2019,Mulheres,25 a 39 anos,12.3,%
UF,42,Santa Catarina,2019,Mulheres,40 a 59 anos,9.6,%
UF,42,Santa Catarina,2019,Mulheres,60 anos ou mais,6.4,%
UF,42,Santa Catarina,2022,Homens,15 anos ou mais,10.3,%
UF,42,Santa Catarina,2022,Homens,15 a 17 anos,9.1,%
UF,42,Santa Catarina,2022,Homens,18 a 29 anos,11.5,%
UF,42,Santa Catarina,2022,Homens,18 a 24 anos,11.6,%
UF,42,Santa Catarina,2022,Homens,25 anos ou mais,10.2,%
UF,42,Santa Catarina,2022,Homens,25 a 39 anos,11.8,%
UF,42,Santa Catarina,2022,Homens,40 a 59 anos,9.9,%
UF,42,Santa Catarina,2022,Homens,60 anos ou mais,7.4,%
UF,42,Santa Catarina,2022,Mulheres,15 anos ou mais,10.5,%
UF,42,Santa Catarina,2022,Mulheres,15 a 17 anos,9.3,%
UF,42,Santa Catarina,2022,Mulheres,18 a 29 anos,12.0,%
UF,42,Santa Catarina,2022,Mulheres,18 a 24 anos,12.2,%
UF,42,Santa Catarina,2022,Mulheres,25 anos ou mais,10.3,%
UF,42,Santa Catarina,2022,Mulheres,25 a 39 anos,12.5,%
UF,42,Santa Catarina,2022,Mulheres,40 a 59 anos,10.3,%
UF,42,Santa Catarina,2022,Mulheres,60 anos ou mais,6.9,%
UF,42,Santa Catarina,2023,Homens,15 anos ou mais,10.3,%
UF,42,Santa Catarina,2023,Homens,15 a 17 anos,9.0,%
UF,42,Santa Catarina,2023,Homens,18 a 29 anos,11.5,%
UF,42,Santa Catarina,2023,Homens,18 a 24 anos,11.7,%
UF,42,Santa Catarina,2023,Homens,25 anos ou mais,10.2,%
UF,42,Santa Catarina,2023,Homens,25 a 39 anos,12.0,%
UF,42,Santa Catarina,2023,Homens,40 a 59 anos,9.9,%
UF,42,Santa Catarina,2023,Homens,60 anos ou mais,7.4,%
UF,42,Santa Catarina,2023,Mulheres,15 anos ou mais,10.5,%
UF,42,Santa Catarina,2023,Mulheres,15 a 17 anos,9.4,%
UF,42,Santa Catarina,2023,Mulheres,18 a 29 anos,12.0,%
UF,42,Santa Catarina,2023,Mulheres,18 a 24 anos,12.3,%
UF,42,Santa Catarina,2023,Mulheres,25 anos ou mais,10.3,%
UF,42,Santa Catarina,2023,Mulheres,25 a 39 anos,12.6,%
UF,42,Santa Catarina,2023,Mulheres,40 a 59 anos,10.3,%
UF,42,Santa Catarina,2023,Mulheres,60 anos ou mais,7.0,%
UF,42,Santa Catarina,2024,Homens,15 anos ou mais,10.5,%
UF,42,Santa Catarina,2024,Homens,15 a 17 anos,9.1,%
UF,42,Santa Catarina,2024,Homens,18 a 29 anos,11.3,%
UF,42,Santa Catarina,2024,Homens,18 a 24 anos,11.6,%
UF,42,Santa Catarina,2024,Homens,25 anos ou mais,10.4,%
UF,42,Santa Catarina,2024,Homens,25 a 39 anos,11.9,%
UF,42,Santa Catarina,2024,Homens,40 a 59 anos,10.3,%
UF,42,Santa Catarina,2024,Homens,60 anos ou mais,7.8,%
UF,42,Santa Catarina,2024,Mulheres,15 anos ou mais,10.7,%
UF,42,Santa Catarina,2024,Mulheres,15 a 17 anos,9.4,%
UF,42,Santa Catarina,2024,Mulheres,18 a 29 anos,12.1,%
UF,42,Santa Catarina,2024,Mulheres,18 a 24 anos,12.5,%
UF,42,Santa Catarina,2024,Mulheres,25 anos ou mais,10.6,%
UF,42,Santa Catarina,2024,Mulheres,25 a 39 anos,12.7,%
UF,42,Santa Catarina,2024,Mulheres,40 a 59 anos,10.5,%
UF,42,Santa Catarina,2024,Mulheres,60 anos ou mais,7.3,%
UF,43,Rio Grande do Sul,2016,Homens,15 anos ou mais,9.6,%
UF,43,Rio Grande do Sul,2016,Homens,15 a 17 anos,8.7,%
UF,43,Rio Grande do Sul,2016,Homens,18 a 29 anos,10.7,%
UF,43,Rio Grande do Sul,2016,Homens,18 a 24 anos,11.0,%
UF,43,Rio Grande do Sul,2016,Homens,25 anos ou mais,9.4,%
UF,43,Rio Grande do Sul,2016,Homens,25 a 39 anos,11.1,%
UF,43,Rio Grande do Sul,2016,Homens,40 a 59 anos,9.2,%
UF,43,Rio Grande do Sul,2016,Homens,60 anos ou mais,6.9,%
UF,43,Rio Grande do Sul,2016,Mulheres,15 anos ou mais,9.9,%
UF,43,Rio Grande do Sul,2016,Mulheres,15 a 17 anos,9.3,%
UF,43,Rio Grande do Sul,2016,Mulheres,18 a 29 anos,11.6,%
UF,43,Rio Grande do Sul,2016,Mulheres,18 a 24 anos,11.8,%
UF,43,Rio Grande do Sul,2016,Mulheres,25 anos ou mais,9.7,%
UF,43,Rio Grande do Sul,2016,Mulheres,25 a 39 anos,11.9,%
UF,43,Rio Grande do Sul,2016,Mulheres,40 a 59 anos,9.7,%
UF,43,Rio Grande do Sul,2016,Mulheres,60 anos ou mais,6.7,%
UF,43,Rio Grande do Sul,2017,Homens,15 anos ou mais,9.6,%
UF,43,Rio Grande do Sul,2017,Homens,15 a 17 anos,8.8,%
UF,43,Rio Grande do Sul,2017,Homens,18 a 29 anos,10.8,%
UF,43,Rio Grande do Sul,2017,Homens,18 a 24 anos,11.0,%
UF,43,Rio Grande do Sul,2017,Homens,25 anos ou mais,9.5,%
UF,43,Rio Grande do Sul,2017,Homens,25 a 39 anos,11.1,%
UF,43,Rio Grande do Sul,2017,Homens,40 a 59 anos,9.3,%
UF,43,Rio Grande do Sul,2017,Homens,60 anos ou mais,7.2,%
UF,43,Rio Grande do Sul,2017,Mulheres,15 anos ou mais,10.0,%
UF,43,Rio Grande do Sul,2017,Mulheres,15 a 17 anos,9.2,%
UF,43,Rio Grande do Sul,2017,Mulheres,18 a 29 anos,11.6,%
UF,43,Rio Grande do Sul,2017,Mulheres,18 a 24 anos,11.8,%
UF,43,Rio Grande do Sul,2017,Mulheres,25 anos ou mais,9.8,%
UF,43,Rio Grande do Sul,2017,Mulheres,25 a 39 anos,11.9,%
UF,43,Rio Grande do Sul,2017,Mulheres,40 a 59 anos,9.8,%
UF,43,Rio Grande do Sul,2017,Mulheres,60 anos ou mais,6.8,%
UF,43,Rio Grande do Sul,2018,Homens,15 anos ou mais,9.7,%
UF,43,Rio Grande do Sul,2018,Homens,15 a 17 anos,8.6,%
UF,43,Rio Grande do Sul,2018,Homens,18 a 29 anos,11.0,%
UF,43,Rio Grande do Sul,2018,Homens,18 a 24 anos,11.1,%
UF,43,Rio Grande do Sul,2018,Homens,25 anos ou mais,9.6,%
UF,43,Rio Grande do Sul,2018,Homens,25 a 39 anos,11.2,%
UF,43,Rio Grande do Sul,2018,Homens,40 a 59 anos,9.4,%
UF,43,Rio Grande do Sul,2018,Homens,60 anos ou mais,7.2,%
UF,43,Rio Grande do Sul,2018,Mulheres,15 anos ou mais,10.0,%
UF,43,Rio Grande do Sul,2018,Mulheres,15 a 17 anos,9.3,%
UF,43,Rio Grande do Sul,2018,Mulheres,18 a 29 anos,11.7,%
UF,43,Rio Grande do Sul,2018,Mulheres,18 a 24 anos,11.9,%
UF,43,Rio Grande do Sul,2018,Mulheres,25 anos ou mais,9.8,%
UF,43,Rio Grande do Sul,2018,Mulheres,25 a 39 anos,12.0,%
UF,43,Rio Grande do Sul,2018,Mulheres,40 a 59 anos,9.8,%
UF,43,Rio Grande do Sul,2018,Mulheres,60 anos ou mais,7.0,%
UF,43,Rio Grande do Sul,2019,Homens,15 anos ou mais,10.0,%
UF,43,Rio Grande do Sul,2019,Homens,15 a 17 anos,8.7,%
UF,43,Rio Grande do Sul,2019,Homens,18 a 29 anos,11.1,%
UF,43,Rio Grande do Sul,2019,Homens,18 a 24 anos,11.3,%
UF,43,Rio Grande do Sul,2019,Homens,25 anos ou mais,9.9,%
UF,43,Rio Grande do Sul,2019,Homens,25 a 39 anos,11.5,%
UF,43,Rio Grande do Sul,2019,Homens,40 a 59 anos,9.7,%
UF,43,Rio Grande do Sul,2019,Homens,60 anos ou mais,7.5,%
UF,43,Rio Grande do Sul,2019,Mulheres,15 anos ou mais,10.2,%
UF,43,Rio Grande do Sul,2019,Mulheres,15 a 17 anos,9.2,%
UF,43,Rio Grande do Sul,2019,Mulheres,18 a 29 anos,11.7,%
UF,43,Rio Grande do Sul,2019,Mulheres,18 a 24 anos,12.0,%
UF,43,Rio Grande do Sul,2019,Mulheres,25 anos ou mais,10.0,%
UF,43,Rio Grande do Sul,2019,Mulheres,25 a 39 anos,12.1,%
UF,43,Rio Grande do Sul,2019,Mulheres,40 a 59 anos,10.1,%
UF,43,Rio Grande do Sul,2019,Mulheres,60 anos ou mais,7.3,%
UF,43,Rio Grande do Sul,2022,Homens,15 anos ou mais,10.2,%
UF,43,Rio Grande do Sul,2022,Homens,15 a 17 anos,8.9,%
UF,43,Rio Grande do Sul,2022,Homens,18 a 29 anos,11.2,%
UF,43,Rio Grande do Sul,2022,Homens,18 a 24 anos,11.4,%
UF,43,Rio Grande do Sul,2022,Homens,25 anos ou mais,10.1,%
UF,43,Rio Grande do Sul,2022,Homens,25 a 39 anos,11.7,%
UF,43,Rio Grande do Sul,2022,Homens,40 a 59 anos,10.0,%
UF,43,Rio Grande do Sul,2022,Homens,60 anos ou mais,8.0,%
UF,43,Rio Grande do Sul,2022,Mulheres,15 anos ou mais,10.4,%
UF,43,Rio Grande do Sul,2022,Mulheres,15 a 17 anos,9.3,%
UF,43,Rio Grande do Sul,2022,Mulheres,18 a 29 anos,11.8,%
UF,43,Rio Grande do Sul,2022,Mulheres,18 a 24 anos,12.1,%
UF,43,Rio Grande do Sul,2022,Mulheres,25 anos ou mais,10.3,%
UF,43,Rio Grande do Sul,2022,Mulheres,25 a 39 anos,12.5,%
UF,43,Rio Grande do Sul,2022,Mulheres,40 a 59 anos,10.6,%
UF,43,Rio Grande do Sul,2022,Mulheres,60 anos ou mais,7.7,%
UF,43,Rio Grande do Sul,2023,Homens,15 anos ou mais,10.1,%
UF,43,Rio Grande do Sul,2023,Homens,15 a 17 anos,9.1,%
UF,43,Rio Grande do Sul,2023,Homens,18 a 29 anos,11.4,%
UF,43,Rio Grande do Sul,2023,Homens,18 a 24 anos,11.5,%
UF,43,Rio Grande do Sul,2023,Homens,25 anos ou mais,10.0,%
UF,43,Rio Grande do Sul,2023,Homens,25 a 39 anos,11.7,%
UF,43,Rio Grande do Sul,2023,Homens,40 a 59 anos,10.0,%
UF,43,Rio Grande do Sul,2023,Homens,60 anos ou mais,7.7,%
UF,43,Rio Grande do Sul,2023,Mulheres,15 anos ou mais,10.4,%
UF,43,Rio Grande do Sul,2023,Mulheres,15 a 17 anos,9.2,%
UF,43,Rio Grande do Sul,2023,Mulheres,18 a 29 anos,12.0,%
UF,43,Rio Grande do Sul,2023,Mulheres,18 a 24 anos,12.2,%
UF,43,Rio Grande do Sul,2023,Mulheres,25 anos ou mais,10.3,%
UF,43,Rio Grande do Sul,2023,Mulheres,25 a 39 anos,12.4,%
UF,43,Rio Grande do Sul,2023,Mulheres,40 a 59 anos,10.6,%
UF,43,Rio Grande do Sul,2023,Mulheres,60 anos ou mais,7.6,%
UF,43,Rio Grande do Sul,2024,Homens,15 anos ou mais,10.3,%
UF,43,Rio Grande do Sul,2024,Homens,15 a 17 anos,8.9,%
UF,43,Rio Grande do Sul,2024,Homens,18 a 29 anos,11.3,%
UF,43,Rio Grande do Sul,2024,Homens,18 a 24 anos,11.5,%
UF,43,Rio Grande do Sul,2024,Homens,25 anos ou mais,10.3,%
UF,43,Rio Grande do Sul,2024,Homens,25 a 39 anos,11.9,%
UF,43,Rio Grande do Sul,2024,Homens,40 a 59 anos,10.3,%
UF,43,Rio Grande do Sul,2024,Homens,60 anos ou mais,8.2,%
UF,43,Rio Grande do Sul,2024,Mulheres,15 anos ou mais,10.6,%
UF,43,Rio Grande do Sul,2024,Mulheres,15 a 17 anos,9.5,%
UF,43,Rio Grande do Sul,2024,Mulheres,18 a 29 anos,12.0,%
UF,43,Rio Grande do Sul,2024,Mulheres,18 a 24 anos,12.3,%
UF,43,Rio Grande do Sul,2024,Mulheres,25 anos ou mais,10.5,%
UF,43,Rio Grande do Sul,2024,Mulheres,25 a 39 anos,12.5,%
UF,43,Rio Grande do Sul,2024,Mulheres,40 a 59 anos,10.8,%
