"Tabela 7128 - Pessoas de 14 anos ou mais de idade, por sexo e nível de instrução",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
Pessoas de 14 anos ou mais de idade,UF,42,Santa Catarina,2024,Mulheres,Total,3103.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,42,Santa Catarina,2024,Mulheres,Sem instrução,91.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,42,Santa Catarina,2024,Mulheres,Ensino fundamental incompleto ou equivalente,709.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,42,Santa Catarina,2024,Mulheres,Ensino fundamental completo ou equivalente,322.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,42,Santa Catarina,2024,Mulheres,Ensino médio incompleto ou equivalente,215.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,42,Santa Catarina,2024,Mulheres,Ensino médio completo ou equivalente,929.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,42,Santa Catarina,2024,Mulheres,Ensino superior incompleto ou equivalente,180.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,42,Santa Catarina,2024,Mulheres,Superior completo,657.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2016,Homens,Total,4461.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2016,Homens,Sem instrução,114.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2016,Homens,Ensino fundamental incompleto ou equivalente,1565.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2016,Homens,Ensino fundamental completo ou equivalente,568.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2016,Homens,Ensino médio incompleto ou equivalente,335.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2016,Homens,Ensino médio completo ou equivalente,1085.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2016,Homens,Ensino superior incompleto ou equivalente,306.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2016,Homens,Superior completo,487.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2016,Mulheres,Total,4748.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2016,Mulheres,Sem instrução,128.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2016,Mulheres,Ensino fundamental incompleto ou equivalente,1548.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2016,Mulheres,Ensino fundamental completo ou equivalente,491.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2016,Mulheres,Ensino médio incompleto ou equivalente,373.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2016,Mulheres,Ensino médio completo ou equivalente,1168.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2016,Mulheres,Ensino superior incompleto ou equivalente,309.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2016,Mulheres,Superior completo,731.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2017,Homens,Total,4440.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2017,Homens,Sem instrução,89.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2017,Homens,Ensino fundamental incompleto ou equivalente,1575.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2017,Homens,Ensino fundamental completo ou equivalente,567.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2017,Homens,Ensino médio incompleto ou equivalente,347.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2017,Homens,Ensino médio completo ou equivalente,1055.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2017,Homens,Ensino superior incompleto ou equivalente,331.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2017,Homens,Superior completo,478.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2017,Mulheres,Total,4792.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2017,Mulheres,Sem instrução,117.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2017,Mulheres,Ensino fundamental incompleto ou equivalente,1566.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2017,Mulheres,Ensino fundamental completo ou equivalente,515.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2017,Mulheres,Ensino médio incompleto ou equivalente,333.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2017,Mulheres,Ensino médio completo ou equivalente,1174.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2017,Mulheres,Ensino superior incompleto ou equivalente,342.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2017,Mulheres,Superior completo,745.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2018,Homens,Total,4489.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2018,Homens,Sem instrução,85.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2018,Homens,Ensino fundamental incompleto ou equivalente,1567.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2018,Homens,Ensino fundamental completo ou equivalente,570.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2018,Homens,Ensino médio incompleto ou equivalente,351.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2018,Homens,Ensino médio completo ou equivalente,1064.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2018,Homens,Ensino superior incompleto ou equivalente,339.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2018,Homens,Superior completo,514.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2018,Mulheres,Total,4797.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2018,Mulheres,Sem instrução,118.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2018,Mulheres,Ensino fundamental incompleto ou equivalente,1564.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2018,Mulheres,Ensino fundamental completo ou equivalente,504.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2018,Mulheres,Ensino médio incompleto ou equivalente,348.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2018,Mulheres,Ensino médio completo ou equivalente,1182.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2018,Mulheres,Ensino superior incompleto ou equivalente,316.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2018,Mulheres,Superior completo,765.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2019,Homens,Total,4535.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2019,Homens,Sem instrução,75.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2019,Homens,Ensino fundamental incompleto ou equivalente,1484.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2019,Homens,Ensino fundamental completo ou equivalente,533.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2019,Homens,Ensino médio incompleto ou equivalente,332.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2019,Homens,Ensino médio completo ou equivalente,1203.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2019,Homens,Ensino superior incompleto ou equivalente,343.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2019,Homens,Superior completo,565.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2019,Mulheres,Total,4875.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2019,Mulheres,Sem instrução,95.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2019,Mulheres,Ensino fundamental incompleto ou equivalente,1481.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2019,Mulheres,Ensino fundamental completo ou equivalente,508.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2019,Mulheres,Ensino médio incompleto ou equivalente,372.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2019,Mulheres,Ensino médio completo ou equivalente,1271.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2019,Mulheres,Ensino superior incompleto ou equivalente,353.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2019,Mulheres,Superior completo,795.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2022,Homens,Total,4656.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2022,Homens,Sem instrução,79.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2022,Homens,Ensino fundamental incompleto ou equivalente,1401.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2022,Homens,Ensino fundamental completo ou equivalente,571.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2022,Homens,Ensino médio incompleto ou equivalente,402.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2022,Homens,Ensino médio completo ou equivalente,1249.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2022,Homens,Ensino superior incompleto ou equivalente,313.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2022,Homens,Superior completo,641.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2022,Mulheres,Total,4877.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2022,Mulheres,Sem instrução,113.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2022,Mulheres,Ensino fundamental incompleto ou equivalente,1399.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2022,Mulheres,Ensino fundamental completo ou equivalente,483.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2022,Mulheres,Ensino médio incompleto ou equivalente,344.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2022,Mulheres,Ensino médio completo ou equivalente,1255.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2022,Mulheres,Ensino superior incompleto ou equivalente,328.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2022,Mulheres,Superior completo,955.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2023,Homens,Total,4621.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2023,Homens,Sem instrução,97.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2023,Homens,Ensino fundamental incompleto ou equivalente,1366.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2023,Homens,Ensino fundamental completo ou equivalente,491.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2023,Homens,Ensino médio incompleto ou equivalente,430.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2023,Homens,Ensino médio completo ou equivalente,1263.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2023,Homens,Ensino superior incompleto ou equivalente,327.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2023,Homens,Superior completo,648.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2023,Mulheres,Total,4867.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2023,Mulheres,Sem instrução,115.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2023,Mulheres,Ensino fundamental incompleto ou equivalente,1365.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2023,Mulheres,Ensino fundamental completo ou equivalente,445.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2023,Mulheres,Ensino médio incompleto ou equivalente,378.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2023,Mulheres,Ensino médio completo ou equivalente,1319.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2023,Mulheres,Ensino superior incompleto ou equivalente,341.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2023,Mulheres,Superior completo,904.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2024,Homens,Total,4646.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2024,Homens,Sem instrução,88.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2024,Homens,Ensino fundamental incompleto ou equivalente,1309.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2024,Homens,Ensino fundamental completo ou equivalente,483.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2024,Homens,Ensino médio incompleto ou equivalente,377.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2024,Homens,Ensino médio completo ou equivalente,1353.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2024,Homens,Ensino superior incompleto ou equivalente,340.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2024,Homens,Superior completo,697.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2024,Mulheres,Total,4894.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2024,Mulheres,Sem instrução,109.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2024,Mulheres,Ensino fundamental incompleto ou equivalente,1298.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2024,Mulheres,Ensino fundamental completo ou equivalente,448.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2024,Mulheres,Ensino médio incompleto ou equivalente,360.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2024,Mulheres,Ensino médio completo ou equivalente,1320.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2024,Mulheres,Ensino superior incompleto ou equivalente,350.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,43,Rio Grande do Sul,2024,Mulheres,Superior completo,1009.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2016,Homens,Total,989.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2016,Homens,Sem instrução,47.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2016,Homens,Ensino fundamental incompleto ou equivalente,388.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2016,Homens,Ensino fundamental completo ou equivalente,101.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2016,Homens,Ensino médio incompleto ou equivalente,83.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2016,Homens,Ensino médio completo ou equivalente,213.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2016,Homens,Ensino superior incompleto ou equivalente,59.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2016,Homens,Superior completo,98.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2016,Mulheres,Total,1043.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2016,Mulheres,Sem instrução,51.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2016,Mulheres,Ensino fundamental incompleto ou equivalente,342.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2016,Mulheres,Ensino fundamental completo ou equivalente,108.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2016,Mulheres,Ensino médio incompleto ou equivalente,84.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2016,Mulheres,Ensino médio completo ou equivalente,241.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2016,Mulheres,Ensino superior incompleto ou equivalente,75.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2016,Mulheres,Superior completo,143.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2017,Homens,Total,1007.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2017,Homens,Sem instrução,41.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2017,Homens,Ensino fundamental incompleto ou equivalente,370.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2017,Homens,Ensino fundamental completo ou equivalente,102.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2017,Homens,Ensino médio incompleto ou equivalente,87.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2017,Homens,Ensino médio completo ou equivalente,228.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2017,Homens,Ensino superior incompleto ou equivalente,57.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2017,Homens,Superior completo,123.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2017,Mulheres,Total,1058.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2017,Mulheres,Sem instrução,44.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2017,Mulheres,Ensino fundamental incompleto ou equivalente,337.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2017,Mulheres,Ensino fundamental completo ou equivalente,99.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2017,Mulheres,Ensino médio incompleto ou equivalente,84.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2017,Mulheres,Ensino médio completo ou equivalente,250.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2017,Mulheres,Ensino superior incompleto ou equivalente,73.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2017,Mulheres,Superior completo,171.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2018,Homens,Total,1019.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2018,Homens,Sem instrução,36.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2018,Homens,Ensino fundamental incompleto ou equivalente,371.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2018,Homens,Ensino fundamental completo ou equivalente,98.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2018,Homens,Ensino médio incompleto ou equivalente,101.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2018,Homens,Ensino médio completo ou equivalente,235.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2018,Homens,Ensino superior incompleto ou equivalente,54.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2018,Homens,Superior completo,125.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2018,Mulheres,Total,1060.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2018,Mulheres,Sem instrução,44.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2018,Mulheres,Ensino fundamental incompleto ou equivalente,325.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2018,Mulheres,Ensino fundamental completo ou equivalente,99.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2018,Mulheres,Ensino médio incompleto ou equivalente,89.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2018,Mulheres,Ensino médio completo ou equivalente,257.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2018,Mulheres,Ensino superior incompleto ou equivalente,68.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2018,Mulheres,Superior completo,178.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2019,Homens,Total,1030.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2019,Homens,Sem instrução,39.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2019,Homens,Ensino fundamental incompleto ou equivalente,364.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2019,Homens,Ensino fundamental completo ou equivalente,100.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2019,Homens,Ensino médio incompleto ou equivalente,96.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2019,Homens,Ensino médio completo ou equivalente,239.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2019,Homens,Ensino superior incompleto ou equivalente,63.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2019,Homens,Superior completo,129.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2019,Mulheres,Total,1075.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2019,Mulheres,Sem instrução,38.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2019,Mulheres,Ensino fundamental incompleto ou equivalente,323.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2019,Mulheres,Ensino fundamental completo ou equivalente,94.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2019,Mulheres,Ensino médio incompleto ou equivalente,90.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2019,Mulheres,Ensino médio completo ou equivalente,264.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2019,Mulheres,Ensino superior incompleto ou equivalente,68.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2019,Mulheres,Superior completo,198.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2022,Homens,Total,1058.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2022,Homens,Sem instrução,44.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2022,Homens,Ensino fundamental incompleto ou equivalente,325.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2022,Homens,Ensino fundamental completo ou equivalente,93.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2022,Homens,Ensino médio incompleto ou equivalente,96.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2022,Homens,Ensino médio completo ou equivalente,285.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2022,Homens,Ensino superior incompleto ou equivalente,61.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2022,Homens,Superior completo,154.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2022,Mulheres,Total,1117.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2022,Mulheres,Sem instrução,43.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2022,Mulheres,Ensino fundamental incompleto ou equivalente,278.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2022,Mulheres,Ensino fundamental completo ou equivalente,93.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2022,Mulheres,Ensino médio incompleto ou equivalente,96.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2022,Mulheres,Ensino médio completo ou equivalente,308.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2022,Mulheres,Ensino superior incompleto ou equivalente,69.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2022,Mulheres,Superior completo,230.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2023,Homens,Total,1085.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2023,Homens,Sem instrução,34.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,50,Mato Grosso do Sul,2023,Homens,Ensino fundamental incompleto ou equivalente,325.0,Mil pessoas
